original_code,original_name,translated_name,HCAT3_name,HCAT3_code
164,ALCACHOFA,ARTICHOKE,artichoke,3301270000
165,PEPINO,CUCUMBER,cucumber_pickle,3301140100
166,ACELGA,CHARD,chard,3301310100
167,CEBOLLETA,SPRING ONION,scallion,3301220500
168,CHALOTA,SHALLOT,shallot,3301220600
169,AJO,GARLIC,garlic,3301220200
170,COL,Cabbage,brassica_oleracea_cabbage,3301210200
171,CHIRIVÍA,PARSNIP,parsnips,3301290500
172,REPOLLO,CABBAGE,brassica_oleracea_cabbage,3301210200
173,COL ROJA O LOMBARDA,RED OR LOMBARD CABBAGE,red_cabbage,3301210210
174,COL MILÁN,Savoy Cabbage,savoy_cabbage,3301210211
175,BERZA,Collard,collard_greens,3301210206
176,COL DE BRUSELAS,BRUSSELS SPROUTS,brussels_sprouts,3301210203
177,ENDIVIA,Cichorium Endivia,other_salads_lettuce_leaf_vegetables,3301319900
178,ZANAHORIA,CARROT,carrots_daucus,3301290300
179,NABO,TURNIP,turnips,3301290800
180,JUDÍA,BEAN,beans,3301020100
181,ACHICORIA,CHICORY,chicory_chicories,3301310200
182,GUINDILLA,CHILLI,chili_pepper,3301300200
183,ESPINACA,SPINACH,spinach,3301310800
184,CARDO,THISTLE,marian_thistles,3301061300
185,CALABAZA,Winter Squash,pumpkin_squash_gourd,3301140400
186,CALABAZA DEL PEREGRINO,Bottle Gourd ,pumpkin_squash_gourd,3301140400
187,BORRAJA,BORAGE,borage,3301061209
188,PEPINILLOS,Pickles,cucumber_pickle,3301140100
189,ESCAROLA,ENDIVE,endive,3301310300
19,TEFF,Teff,teff,3301010904
190,RÁBANO,RADISH,radish,3301290600
191,BERRO DE AGUA,WATERCRESS,cress,3301210300
192,FRAMBUESA,RASPBERRY,raspberry_raspberries,3303021000
193,HUERTA,VEGETABLE GARDEN,kitchen_gardens,3301120000
194,CHAMPIÑÓN,MUSHROOM,other_mushrooms_energy_crops_genetically_modified_crops,3304990000
197,TOMATE,TOMATO,tomato,3301280000
198,TOMATE PARA TRANSFORMACIÓN,TOMATO FOR TRANSFORMATION,tomato,3301280000
2,ESPELTA,SPELT,spelt,3301011000
20,BARBECHO TRADICIONAL,TRADITIONAL FALLOW,fallow_land_not_crop,3301110000
200,PAULONIA,Paulownia ,other_tree_wood_forest,3306990000
201,PLATERINA,Peach,peach,3303011100
202,PARAGUAYO,Flat Peach,peach,3303011100
203,ENDRINO o ARAÑÓN,blackthorn,other_permanent_crops_plantations,3303990000
204,CLEMENTINA,CLEMENTINE,citrus_plantations,3303040000
205,SATSUMA,SATSUMA,citrus_plantations,3303040000
206,NARANJO,ORANGE TREE,citrus_plantations,3303040000
207,LIMONERO,LEMON TREE,citrus_plantations,3303040000
208,POMELO,GRAPEFRUIT,citrus_plantations,3303040000
209,MANDARINO,MANDARIN,citrus_plantations,3303040000
21,BARBECHO MEDIOAMBIENTAL ABANDONO 5 AÑOS,ENVIRONMENTAL FALLOW ABANDONMENT 5 YEARS,fallow_land_not_crop,3301110000
210,MANDARINO HÍBRIDO,HYBRID MANDARIN,citrus_plantations,3303040000
211,MEMBRILLO,QUINCE,quinces,3303011500
212,KIWI,KIWI,kiwi,3303010700
213,CAQUI o PALOSANTO,PERSIMMON ,other_permanent_crops_plantations,3303990000
214,NÍSPERO,Loquat,medlar_loquat,3303010800
215,GROSELLERO,GOOSEBERRY,gooseberry_gooseberries_cranberries,3303020700
216,ARÁNDANO,BLUEBERRY,blueberry,3303020400
217,GRANADO,POMEGRANATE,pomegranate,3303011400
218,HIGUERA,FIG TREE,fig,3303010600
219,FRESA,STRAWBERRY,strawberries,3301130000
220,CAÑA DE AZÚCAR,SUGAR CANE,energy_crops,3304010000
221,UVA PASA,Raisin,vineyards_wine_vine_rebland_grapes,3303060000
222,QUINOA,QUINOA,quinoa,3301150300
223,MISCANTHUS,MISCANTHUS,miscanthus_silvergrass,3301083000
224,HUAXYACAC,Leucaena leucocephala ,other_tree_wood_forest,3306990000
225,EUCALIPTO,EUCALYPTUS,eucalyptus,3306050000
226,OPUNTIA,Prickly Pear,not_known_and_other,3399000000
227,SAUCE,WILLOW,willows_osiers,3306080000
228,ACACIA,Acacia,other_tree_wood_forest,3306990000
229,AILANTO,Ailanthus tree,other_tree_wood_forest,3306990000
23,BARBECHO MEDIOAMBIENTAL,ENVIRONMENTAL FALLOW,fallow_land_not_crop,3301110000
230,ROBINIA,ROBINIA,other_tree_wood_forest,3306990000
231,ACACIA DE TRES ESPINAS,Honey Locust,other_tree_wood_forest,3306990000
232,JACARANDA,JACARANDA,other_flowers_ornamental_plants,3301089900
233,FITOLACA,American pokeweed,shrubberries_shrubs,3303080000
234,CASTAÑO (FORESTAL),CHESTNUT (FOREST),sweet_chestnuts,3303030500
235,JATROPHA,JATROPHA,energy_crops,3304010000
236,CAÑA COMÚN ,Arundo donax,poaceae_grasses,3301090200
237,SUPERFICIES FORESTALES DE ROTACIÓN CORTA,SHORT ROTATION FOREST AREAS,tree_wood_forest,3306000000
238,ALTRAMUZ AMARILLO,YELLOW LUPINE,sweet_lupins,3301020700
239,ALMORTA,Lathyrus sativus (Pea),peas,3301020600
24,BARBECHO SIN PRODUCCIÓN,FALLOW WITHOUT PRODUCTION,fallow_land_not_crop,3301110000
240,TITARROS,Lathyrus cicera (red pea),peas,3301020600
241,MEZCLA AVENA-VEZA,Oat-vetches mixture,oats,3301010500
242,MEZCLA TRITICALE-VEZA,TRITICALE-vetches MIXTURE,triticale,3301010800
243,MEZCLA TRIGO-VEZA,Wheat-vetches mixture,common_soft_wheat,3301010100
244,MEZCLA CEBADA-VEZA,Barley-vetches mixture,barley,3301010400
245,MEZCLA AVENA-ZULLA,Oat Sweet tvetch mixture,oats,3301010500
246,MEZCLA CEBADA-ZULLA,Barley sweet vetch mixture,barley,3301010400
247,CULTIVOS MIXTOS DE ESPECIES PRATENSES,Mixed Crops of the Pratense (clover) species ,clover,3301090303
248,ALGARROBA,CAROB TREE,carob,3303110100
249,ALVERJA,Pea,peas,3301020600
25,ABANDONO 20 años,ABANDONMENT 20 years,unmaintained,3308000000
250,ALBERJÓN,Chickpea,chickpeas,3301020200
251,AJEDREA,SAVORY,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
252,CILANTRO,CILANTRO,coriander,3301061215
253,ANÍS DULCE,SWEET ANISE,anise_aniseed,3301061205
254,ENELDO,DILL,anethum_dill,3301061203
255,MANZANILLA,CHAMOMILE,chamomile,3301061213
256,VALERIANA,VALERIAN,valerian,3301061238
257,ARTEMISA,Ambrosia Peruviana,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
258,GENCIANA,Gentiana,other_flowers_ornamental_plants,3301089900
259,HISOPO,HYSSOP,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
260,HINOJO,FENNEL,fennel,3301170000
261,PEREJIL,PARSLEY,parsly,3301061227
262,AZAFRÁN,SAFFRON,saffron_crocus_sativus,3301061232
263,TOMILLO,THYME,thyme,3301061237
264,ALBAHACA,BASIL,basil,3301061207
265,MELISA O TORONJIL,Lemon balm,lemon_balm_melissa,3301061220
266,MENTA,MINT,mints_peppermint,3301061222
267,ORÉGANO,OREGANO,oregano,3301061226
268,SALVIA,SAGE,sage_chia,3301190000
269,PERIFOLLO,CHERVIL,chervil,3301061214
270,ESTRAGÓN,TARRAGON,tarragon,3301061236
271,MEJORANA,Majoran,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
272,CALÉNDULA,CALENDULA,calendula_marigold,3301061210
273,COMINO,Cumin,black_cumin,3301061208
274,ESTEVIA,STEVIA,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
275,HIPÉRICO,St John’s Wort,st_johns_wort,3301061234
276,HIERBABUENA,PEPPERMINT,mints_peppermint,3301061222
277,VERBENA,VERBENA,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
278,FRUTOS DEL BOSQUE,Berry,berries_berry_species,3303020000
279,ESPÁRRAGO,ASPARAGUS,asparagus,3301200000
28,RETIRADA FORESTACIÓN,Deforestation ,not_known_and_other,3399000000
280,TRUFA,TRUFFLE,truffle,3304040000
281,LAVANDA,LAVENDER,lavender_lavandula,3301061219
282,LAVANDÍN,LAVENDER,lavender_lavandula,3301061219
283,ALCAPARRA,Caper,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
284,AJENJO,Artemisia,artemisia,3301061206
285,ESPLIEGO,LAVENDER,lavender_lavandula,3301061219
286,HELICRISO,Strawflower,other_flowers_ornamental_plants,3301089900
287,HIERBALUISA,Lemon Verbena,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
288,ROMERO,ROSEMARY,rosemary,3301061230
289,SANTOLINA,SANTOLINA,other_flowers_ornamental_plants,3301089900
290,ALOE VERA,ALOE VERA,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
291,CAFÉ,COFFEE,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
292,GROSELLA NEGRA,BLACKCURRANT,blackcurrant_cassis,3303020300
293,ROBLE,OAK,oak,3306060000
294,HAYA,Beech,other_tree_wood_forest,3306990000
295,ALCORNOQUE,Cork Oat,oak,3306060000
296,ABETO,Fir,other_tree_wood_forest,3306990000
297,ENEBRO,JUNIPER,other_tree_wood_forest,3306990000
298,MEZCLA CEBADA-GUISANTE,BARLEY-PEA MIXTURE,barley,3301010400
299,MEZCLA AVENA-GUISANTE,OAT-PEA MIXTURE,oats,3301010500
3,TRIGO DURO,Durum,durum_hard_wheat,3301010200
300,SABINA,Sabina (type of Junipers),other_tree_wood_forest,3306990000
301,PINSAPO,Spanish Fir,other_tree_wood_forest,3306990000
302,MEZCLA EN MÁRGENES MULTIFUNCIONALES,MIXING IN MULTIFUNCTIONAL MARGINS,not_known_and_other,3399000000
303,MEZCLA DE RESERVORIOS,RESERVOIR MIX,not_known_and_other,3399000000
304,COL CHINA,CHINESE CABBAGE,chinese_cabbage,3301210205
305,MEZCLA AVENA-TRIGO,OAT-WHEAT MIXTURE,oats,3301010500
306,MEZCLA AVENA-CEBADA,OATS-BARLEY MIXTURE,oats,3301010500
307,MEZCLA AVENA-TRITICALE,OAT-TRITICALE MIXTURE,oats,3301010500
308,AGRIMONIA,AGRIMONY,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
309,BARDANA,BURDOCK,arctium_burdock,3301290100
310,DIENTE DE LEÓN,DANDELION,dandelions,3301081400
311,ENULA,Elecampane,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
312,EQUINACEA,Coneflowers,rudbeckia_coneflowers,3301083800
313,GINSENG,GINSENG,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
315,LLANTÉN,Broadleaf PLANTAIN/Plantago Major,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
316,MALVAVISCO,MARSHMALLOW,other_flowers_ornamental_plants,3301089900
317,MANZANILLA AMARGA,BITTER CHAMOMILE,chamomile,3301061213
318,MANZANILLA DULCE,SWEET CHAMOMILE,chamomile,3301061213
319,MILENRAMA,YARROW,yarrow,3301061239
320,POLEO,Mentha pulegium,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
321,RÁBANO NEGRO,BLACK RADISH,radish,3301290600
322,ROMPEPIEDRA,Lepidium latifolium,other_brassica_oleracea_cabbage,3301210299
323,TRAVALERA,Common Knotgrass,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
324,VARA DE ORO,GOLDEN ROD,goldenrod,3301082200
325,TRIGO KHORASAN,Khorasan Wheat,other_cereals,3301019900
326,MAÍZ DULCE,SWEET CORN,grain_maize_corn_popcorn,3301010600
327,REMOLACHA DE MESA,Beetroot,beetroot_beets,3301290200
328,PASTO DEL SUDÁN,Sorghum x drummondii,millet_sorghum,3301010900
329,AMARANTO,AMARANTH,amaranth,3301150100
33,GIRASOL,SUNFLOWER,sunflower,3301060500
330,ELEMENTO DEL PAISAJE,LANDSCAPE ELEMENT,not_known_and_other,3399000000
331,MORINGA,MORINGA,other_arable_land_crops,3301990000
332,MOSTAZA,MUSTARD,mustard,3301210100
333,PORTAINJERTOS DE VID,GRAPEVINE ROOTSTOCKS,vineyards_wine_vine_rebland_grapes,3303060000
334,BARBECHO DE BIODIVERSIDAD (INCLUYE MELÍFERAS),BIODIVERSITY FALLOW (INCLUDING MELLIFERS),fallow_land_not_crop,3301110000
335,CABECERA DE CULTIVO PERMANENTE,PERMANENT CROP HEADLAND,not_known_and_other,3399000000
336,MEZCLA ALGARROBA-AVENA,CAROB-OAT MIXTURE,carob,3303110100
337,MEZCLA ALGARROBA-CEBADA,CAROB-BARLEY MIXTURE,carob,3303110100
338,MEZCLA RAYGRASS-VEZA,Ryegrass Vetch mixture,lolium_ryegrass,3301090205
339,MEZCLA AVENA-YEROS,Oat vetch mixture,oats,3301010500
34,SOJA,SOY,soy_soybeans,3301160000
340,MEZCLA CEBADA-YEROS,BARLEY-Vetches MIXTURE,barley,3301010400
341,SILPHIUM,SILPHIUM,silphium_rosinweeds,3301084400
342,OTRAS MEZCLAS CON PREDOMINANCIA CFN,Nitrogen-fixing crops (CFN),legumes_harvested_green,3301090300
343,AGUACATE,AVOCADO,avocado,3303100000
344,MANGO,MANGO,orchards_fruits,3303010000
345,CHIRIMOYO,cherimoya,orchards_fruits,3303010000
346,PAPAYA,PAPAYA,orchards_fruits,3303010000
347,MORERA,MULBERRY,berries_berry_species,3303020000
348,VIÑA - FRUTAL,VINEYARD - FRUIT,vineyards_wine_vine_rebland_grapes,3303060000
349,OLIVAR - FRUTAL,OLIVE - FRUIT,olive_plantations,3303050000
35,COLZA,RAPE,rapeseed_rape,3301060400
350,RASTROJERAS,Unmanaged vegetation,unmaintained,3308000000
36,CAMELINA,CAMELINA,camelina,3301061500
4,MAÍZ,Corn,grain_maize_corn_popcorn,3301010600
40,GUISANTE,PEA,peas,3301020600
400,FORESTACIONES VINCULADAS AL REGLAMENTO 2080/1992,Afforestation LINKED TO REGULATION 2080/1992,afforestation_reforestation,3306010000
41,HABA,Broad Bean,beans,3301020100
43,ALTRAMUZ BLANCO,WHITE LUPINE,sweet_lupins,3301020700
49,ALUBIA,BEAN,beans,3301020100
5,CEBADA,BARLEY,barley,3301010400
50,GARBANZO,CHICKPEA,chickpeas,3301020200
500,FORESTACIONES VINCULADAS AL REGLAMENTO Nº 1257/1999,AfforestationLINKED TO REGULATION Nº 1257/1999,afforestation_reforestation,3306010000
51,LENTEJA,LENTIL,lentils,3301020500
52,VEZA,Vetches,vetches,3301090305
53,YEROS,Vetches,vetches,3301090305
6,CENTENO,RYE,rye,3301010300
60,ALFALFA,ALFALFA,alfalfa_lucerne,3301090301
600,FORESTACIONES VINCULADAS AL REGLAMENTO Nº 1698/2005,Afforestation LINKED TO REGULATION Nº 1698/2005,afforestation_reforestation,3306010000
61,ALHOLVA,Fenugreek/lucerne,fenugreek,3301020400
62,PASTOS PERMANENTES DE 5 O MÁS AÑOS,PERMANENT PASTURES OF 5 OR MORE YEARS,pasture_meadow_grassland_grass,3302000000
63,PASTOS DE MENOS DE 5 AÑOS,PASTURES LESS THAN 5 YEARS OLD,pasture_meadow_grassland_grass,3302000000
64,PASTIZAL DE 5 O MÁS AÑOS,GRASSLAND 5 OR MORE YEARS,pasture_meadow_grassland_grass,3302000000
65,PASTO ARBUSTIVO DE 5 O MÁS AÑOS,SHRUBS GRASS 5 OR MORE YEARS,pasture_meadow_grassland_grass,3302000000
66,PASTO ARBOLADO DE 5 O MÁS AÑOS,WOODY GRASS 5 OR MORE YEARS OLD,pasture_meadow_grassland_grass,3302000000
67,ESPARCETA,sainfoin,onobrychis_sainfoins,3301061600
68,FESTUCA,Fescue,festuca_fescue,3301090202
69,RAYGRASS PERENNE,PERENNIAL RYEGRASS,lolium_ryegrass,3301090205
7,SORGO,SORGHUM,millet_sorghum,3301010900
70,AGROSTIS,Bent grass,poaceae_grasses,3301090200
700,SUP DE AGROSILVICULTURA QUE RECIBA O HAYA RECIBIDO AYUDAS DE LOS REGLAMENTOS 1698/2005 Y/O 1305/2013,AGROSILVICULTURE SUP THAT RECEIVES OR HAS RECEIVED AID FROM REGULATIONS 1698/2005 AND/OR 1305/2013,not_known_and_other,3399000000
71,ARRHENATHERUM,Oat grass,poaceae_grasses,3301090200
72,DACTILO,Cat grass,cocksfoot_catgrass,3301090203
73,FLEO,Timothy,timothy,3301090209
74,POA,Poa grass,poaceae_grasses,3301090200
750,SUPERFICIES VINCULADAS A LA DIRECTIVA 92/43/CEE,SURFACES LINKED TO DIRECTIVE 92/43/EEC,not_known_and_other,3399000000
76,ZULLA,Sulla coronaria,legumes_harvested_green,3301090300
77,TRÉBOL,CLOVER,clover,3301090303
78,RAYGRASS ANUAL ,Ryegrass annual,lolium_ryegrass,3301090205
8,AVENA,OAT,oats,3301010500
80,ARROZ,RICE,rice,3301010700
800,FORESTACIONES VINCULADAS AL REGLAMENTO Nº 1305/2013,,afforestation_reforestation,3306010000
81,ALGODÓN,COTTON,cotton,3301060300
82,REMOLACHA,Beetroot,beetroot_beets,3301290200
83,TABACO,TOBACCO,tobacco,3301060100
84,LÚPULO,HOP,hops,3301060200
85,LINO,LINEN,flax_linen,3301060701
850,OTRAS SUPERFICIES FORESTALES-VUELO,OTHER FOREST AREAS-FLIGHT,tree_wood_forest,3306000000
86,CÁÑAMO,HEMP,hemp_cannabis,3301061000
87,CACAHUETE,PEANUT,legumes_dried_pulses_protein_crops,3301020000
88,CÁRTAMO,safflower,safflower,3301083900
89,CHUFA,CHUFA,nuts,3303030000
9,ALFORFÓN,BUCKWHEAT,buckwheat,3301150200
90,REGALIZ,Licorice,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
900,SINAPIS ALBA,White Mustard,mustard,3301210100
901,BRASSICA CARINATA,Ethiopian rape/mustard,oilseed_crops,3301060800
902,BRASSICA JUNCEA,MUSTARD,mustard,3301210100
903,OTRAS CRUCIFERAS,Other cruciferae,brassicaceae_cruciferae,3301210000
904,CROTALARIA JUNCEA,Sunn Hemp,legumes_harvested_green,3301090300
905,PLATANERA,Banana,orchards_fruits,3303010000
906,PIÑA,PINEAPPLE,orchards_fruits,3303010000
907,AZUFAIFO,JUjube,orchards_fruits,3303010000
908,CARAMBOLO,Starfruit,orchards_fruits,3303010000
909,NASHI,NASHI,pears,3303011200
91,FLORES,FLOWERS,flowers_ornamental_plants,3301080000
910,LITCHI,Lychee,orchards_fruits,3303010000
911,KUMQUAT,KUMQUAT,citrus_plantations,3303040000
912,LIMEQUAT,LIMEQUAT,citrus_plantations,3303040000
913,MANO DE BUDA,BUDDHA HAND,citrus_plantations,3303040000
914,CAVIAR CÍTRICO/ FINGER LIME,CITRUS CAVIAR/ FINGER LIME,citrus_plantations,3303040000
915,LIMA,Lime,citrus_plantations,3303040000
916,KALE,KALE,kale,3301210208
918,ARGÁN,Argan,tree_wood_forest,3306000000
919,PITAYA,Dragonfruit,orchards_fruits,3303010000
92,ROMANESCU,Romanesco,other_brassica_oleracea_cabbage,3301210299
920,LONGAN,LONGAN,orchards_fruits,3303010000
921,MANGOSTÁN,MANGOSTEEN,orchards_fruits,3303010000
922,RAMBUTÁN,RAMBUTAN,orchards_fruits,3303010000
923,GUAYABO,Guava,orchards_fruits,3303010000
924,ZAPOTE,Sapote,orchards_fruits,3303010000
925,ALFICOZ,Armenian cucumber,cucurbits,3301140000
926,BATATA,SWEET POTATO,sweet_potatoes,3301040000
927,OKRA,OKRA,plants_harvested_green,3301090000
928,PHYSALIS,PHYSALIS,berries_berry_species,3303020000
929,RÚCULA,ARUGULA,rocket_arugula,3301310600
93,LINO NO TEXTIL,NON-TEXTILE LINEN,flax_linen,3301060701
930,SALICORNIA,Glassworts,not_known_and_other,3399000000
931,ESQUEJES,CUTTINGS,nurseries_nursery,3303070000
932,PLANTAS ORNAMENTALES,ORNAMENTAL PLANTS,flowers_ornamental_plants,3301080000
933,ÑAME,YAM,root_vegetables,3301290000
934,OTROS CEREALES,OTHER CEREALS,other_cereals,3301019900
935,OTRAS FORRAJERAS,OTHER FORAGE,not_known_and_other,3399000000
936,TAGASASTE,Tree Lucerne,legumes_from_trees,3303110000
96,ESPECIES AROMÁTICAS HERBÁCEAS,HERBACEOUS AROMATIC SPECIES,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
97,SETAS,MUSHROOMS,mushrooms_energy_genetically_modified_crops,3304000000
98,PIMIENTO PARA PIMENTÓN,PAPRIKA BELL PEPPER,bell_pepper_paprika,3301300100
99,PATATA,POTATO,potatoes,3301030000
351,CÍTRICOS HÍBRIDOS-CAQUI,HYBRID CITRUS-KHAKI,citrus_plantations,3303040000
352,NARANJO-AGUACATE,ORANGE-AVOCADO,citrus_plantations,3303040000
353,CEREZO-OLIVAR,CHERRY-OLIVE TREE,cherry_cherries,3303010400
354,CEREZO-ALGARROBO,CHERRY-CAROB,cherry_cherries,3303010400
355,RICINO,Castor oil,oilseed_crops,3301060800
356,NARANJO AMARGO,BITTER ORANGE,citrus_plantations,3303040000
357,CÁÑAMO NO TEXTIL,NON-TEXTILE HEMP,hemp_cannabis,3301061000
937,CUERNECILLO ,Birds foot trefoil,other_flowers_ornamental_plants,3301089900
938,FRESÓN,STRAWBERRY,strawberries,3301130000
939,ALMENDRO-OLIVAR,ALMOND-OLIVE,almond,3303030100
940,NARANJO.CAQUI,ORANGE.KAKI,citrus_plantations,3303040000
941,NARANJO-MANDARINO,ORANGE-MANDARIN,citrus_plantations,3303040000
942,NÍSPERO-CAQUI,MEDLAR-KAKI,medlar_loquat,3303010800
943,PALMERA DATILERA,DATE PALM,other_tree_wood_forest,3306990000
944,MARACUYÁ o FRUTO DE LA PASIÓN,PASSION FRUIT,orchards_fruits,3303010000
945,MEZCLA AVENA-HABA,OAT-BEAN MIXTURE,oats,3301010500
946,MEZCLA AVENA-CEBADA-VEZA,OATS-BARLEY-Vetches MIXTURE,oats,3301010500
947,JOJOBA,JOJOBA,shrubberries_shrubs,3303080000
948,CLEMENTINA-CAQUI,CLEMENTINE-KAKI,citrus_plantations,3303040000
949,SATSUMA-CAQUI,SATSUMA-KHAKI,citrus_plantations,3303040000
359,HIERBA DE GUINEA,GUINEA GRASS,poaceae_grasses,3301090200
405,AJOWAN,AJOWAN,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
358,MEZCLA DE FORESTALES,FOREST MIX,tree_wood_forest,3306000000
360,ABEDUL,BIRCH,birch,3306030000
361,ABETO DE DOUGLAS,DOUGLAS FIR,tree_wood_forest,3306000000
362,ACEBO,Christmas HOLLY,shrubberries_shrubs,3303080000
363,ACEBUCHE,Wild Olive,olive_plantations,3303050000
364,ÁLAMO,POPLAR,populus,3306070000
365,ALANTICO o LANTISCO,Pistacia lentiscus,industrial_nonfood_crops,3301060000
366,ALERCE,Larch,other_tree_wood_forest,3306990000
367,ALISO,Adler,birch,3306030000
368,ALMÁCIGO DE CANARIAS,Pistacia atlantica,other_tree_wood_forest,3306990000
369,ALMEZ,European nettle tree,other_tree_wood_forest,3306990000
370,ARCE,MAPLE,other_tree_wood_forest,3306990000
371,CARPE ,HORNBEAM,other_tree_wood_forest,3306990000
372,CEDRO,CEDAR,other_tree_wood_forest,3306990000
373,CHAPARRO,Kermes Oak,oak,3306060000
374,CHÍA,CHIA,sage_chia,3301190000
375,CIPRÉS,CYPRESS,other_tree_wood_forest,3306990000
376,FRESNO,ASH TREE,other_tree_wood_forest,3306990000
377,MADROÑO ,Strawberry Tree,other_tree_wood_forest,3306990000
378,OLMO,ELM,other_tree_wood_forest,3306990000
379,PALMA CANARIA,CANARY PALM,other_tree_wood_forest,3306990000
380,PICEA,SPRUCE,other_tree_wood_forest,3306990000
381,QUEJIGO,Portuguese oak,oak,3306060000
382,REBOLLO,Spanish Oak,oak,3306060000
383,RETAMA,RETAMA,not_known_and_other,3399000000
384,SERBAL,Sorbus,other_tree_wood_forest,3306990000
385,TALAYA,Tamarix,other_tree_wood_forest,3306990000
386,TEJO,Yew Tree,other_tree_wood_forest,3306990000
