original_code,original_name,translated_name,HCAT3_name,HCAT3_code,HCAT2_name,HCAT2_code
433,Luzerne-Gras-Gemisch,Alfalfa-grass mixture,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
595,Brache mit Honigpflanzen mehrj,Fallow with honey plants multi-year,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
142,Winterhafer,Winter oats,winter_oats,3301010501,winter_oats,3301010501
995,Forstflächen,Forest areas,tree_wood_forest,3306000000,tree_wood_forest,3306000000
826,Steinobst,Stone fruit,orchards_fruits,3303010000,orchards_fruits,3303010000
211,Gemüseerbse,Vegetable pea,peas,3301020600,peas,3301020600
912,Grassamenvermehrung,Grass seed propagation,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
637,"Salat (Garten, Lollo Rosso.)",Lettuce (garden,salads_lettuce_leaf_vegetables,3301310000,salads_lettuce_leaf_vegetables,3301310000
425,Klee-Luzerne-Gemisch,Clover and alfalfa mixture,clover,3301090303,clover,3301090303
230,Lupinen,Lupins,sweet_lupins,3301020700,sweet_lupins,3301020700
413,Futterrübe/Runkelrübe,Fodder beet / beetroot,mangelwurzel_fodder_beet,3301290400,mangelwurzel_fodder_beet,3301290400
635,Gartenbohne,Kidney bean,beans,3301020100,beans,3301020100
630,"Gartenkürbis (Zucchini, Zier.)",Pumpkin (Zucchini,zucchini_courgette,3301140600,zucchini_courgette,3301140600
638,Spinat,spinach,spinach,3301310800,spinach,3301310800
972,NFF: Dauergrünlandnutzung,NFF: permanent grassland use,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
157,Sommertriticale,Summer triticale,spring_triticale,3301010802,summer_triticale,3301010803
320,Sonnenblumen,sunflowers,sunflower,3301060500,sunflower,3301060500
914,Versuchsflächen (nur DZ-fähig),Trial areas (only direct payment possible),not_known_and_other,3399000000,not_known_and_other,3399000000
144,Sommermenggetreide,Summer mixed grain,spring_unspecified_cereals,3301011502,summer_unspecified_cereals,3301011503
702,Rollrasen,Turf,sod_turf,3301090207,sod_turf,3301090207
850,Sonstige Dauerkulturen,Other permanent crops,other_permanent_crops_plantations,3303990000,other_permanent_crops_plantations,3303990000
421,verschiedene Klee Sorten,different types of clover,clover,3301090303,clover,3301090303
841,Niederwald mit Kurzumtrieb,Short rotation coppice,tree_wood_forest,3306000000,tree_wood_forest,3306000000
802,"Silphium (Durchwachs., Becher)",Silphium (through-growth,silphium_rosinweeds,3301084400,silphium_rosinweeds,3301084400
330,Sojabohnen,Soybeans,soy_soybeans,3301160000,soy_soybeans,3301160000
576,SchutzstreifenErosion(nur AUM),Protective strip erosion (only AUM),not_known_and_other,3399000000,not_known_and_other,3399000000
122,Sommerroggen,Summer rye,spring_rye,3301010302,summer_rye,3301010303
641,Sellerie (Knoll/Bleich/Stang),Celery (tuber / pale / stick),celery,3301250000,celery,3301250000
125,Wintermenggetreide,Winter mixed grain,winter_unspecified_cereals,3301011501,winter_unspecified_cereals,3301011501
172,Zuckermais,Sweet corn,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
644,Zichorien/Wegwarten,Chicories,chicory_chicories,3301310200,chicory_chicories,3301310200
564,Aufforstung Ländl.Raum,Afforestation in rural areas,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
222,Dicke Bohne,thick bean,beans,3301020100,beans,3301020100
57,Pufferstreifen ÖVF DGL,Buffer strips ecological preferance zones permanent grassland,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
593,DK aus Erzeugung genommen,DK removed from production,unmaintained,3308000000,unmaintained,3308000000
659,Petroselinum (Petersilie),Petroselinum (parsley),parsly,3301061227,parsly,3301061227
639,"Mangold, Rote Beete/Rote Rübe",Swiss chard,beetroot_beets,3301290200,beetroot_beets,3301290200
701,Hanf,hemp,hemp_cannabis,3301061000,hemp_cannabis,3301061000
766,Pfingstrosen (auch Strauch),Peonies (also shrub),peony_peonies,3301083400,peony_peonies,3301083400
604,Topinambur,Topinambur,topinambur_jerusalem_artichoke,3301180000,topinambur_jerusalem_artichoke,3301180000
822,Streuobst (ohne Wiesennutzung),Orchards (without meadow use),orchards_fruits,3303010000,orchards_fruits,3303010000
432,Kleemischung (o.Buchshornklee),Clover mixture (or box horn clover),clover,3301090303,clover,3301090303
622,Tomaten,tomatoes,tomato,3301280000,tomato,3301280000
627,Salatgurke (auch Einlegegurke),Cucumber (also pickled cucumber),cucumber_pickle,3301140100,cucumber_pickle,3301140100
312,Sommerraps,Summer rape,summer_rapeseed_rape,3301060403,summer_rapeseed_rape,3301060403
739,Tagetes,Tagetes,tagetes,3301084700,tagetes,3301084700
113,Sommerhartweizen/Durum,Summer durum wheat / durum,spring_durum_hard_wheat,3301010202,summer_durum_hard_wheat,3301010203
777,Phacelia,Phacelia,phacelia,3301061400,phacelia,3301061400
750,Dahlien (Garten-Dahlie),Dahlias (garden dahlia),dahlia,3301081200,dahlia,3301081200
803,"Sudangras, Zuckerhirse",Sudan grass,poaceae_grasses,3301090200,poaceae_grasses,3301090200
745,Gladiolen (Gartengladiole),Gladioli (garden gladiolus),gladiolus_gladioli,3301082100,gladiolus_gladioli,3301082100
120,Sommer-Dinkel,Summer spelt,spring_spelt,3301011002,summer_spelt,3301011003
651,"Anethum (Dill, Gurkenkraut)",Anethum (dill,anethum_dill,3301061203,anethum_dill,3301061203
616,"Senfrauke (Garten-S., Rucola)",Arugula,rocket_arugula,3301310600,rocket_arugula,3301310600
118,Winter-Emmer/ -Einkorn,Winter emmer / Einkorn,winter_emmer,3301011201,winter_emmer,3301011201
853,Riesenweizengras/Szarvasi-Gras,Giant wheat grass / Szarvasi grass,poaceae_grasses,3301090200,poaceae_grasses,3301090200
829,Sonstige Obstanlagen,Other orchards,orchards_fruits,3303010000,orchards_fruits,3303010000
619,Weißer Senf,White mustard,mustard,3301210100,mustard,3301210100
572,Uferrandstrfprog.(DGL nur AUM),Bank edge control program (permanent greenland only AUM),not_known_and_other,3399000000,not_known_and_other,3399000000
834,Walnüsse,Walnuts,walnuts,3303030600,walnuts,3303030600
999,Gattung/Art (nicht in Liste),Genus / species (not in list),not_known_and_other,3399000000,not_known_and_other,3399000000
618,Gartenrettiche,Garden radishes,radish,3301290600,radish,3301290600
182,Buchweizen,Buckwheat,buckwheat,3301150200,buckwheat,3301150200
341,"Lein (Flachs, Leinsamen)",Flax (flax linseed),flax_linseed,3301060700,flax_linseed,3301060700
181,Rispenhirse (Panicum),Millet (Panicum),millet_sorghum,3301010900,millet_sorghum,3301010900
842,Rebland,Rebland,vineyards_wine_vine_rebland_grapes,3303060000,vineyards_wine_vine_rebland_grapes,3303060000
648,Fenchel (Gemüse/Körner),Fennel (vegetables / grains),fennel,3301170000,fennel,3301170000
643,Pastinaken,Parsnips,parsnips,3301290500,parsnips,3301290500
636,Feldsalate (auch Rapunzel),Lamb's lettuce (also Rapunzel),lambs_lettuce_rapunzel,3301310500,lambs_lettuce_rapunzel,3301310500
183,Möhren-/Zuckerhirse,Sorghum bicolor,millet_sorghum,3301010900,millet_sorghum,3301010900
907,Höhere Gewalt (Zuweisung),Force majeure (assignment),not_known_and_other,3399000000,not_known_and_other,3399000000
672,"Minzen (Pfefferm., Grüne M.)",Mints (pepperm. Green m.),mints_peppermint,3301061222,mints_peppermint,3301061222
414,Kohl-/Steckrüben (Winter),Turnips (winter),turnips,3301290800,turnips,3301290800
240,Gemenge Erbsen/Bohnen,Mixed peas / beans,legumes_dried_pulses_protein_crops,3301020000,legumes_dried_pulses_protein_crops,3301020000
840,Korbweiden,Osier,willows_osiers,3306080000,willows_osiers,3306080000
772,"Nelken (Bartn., Land/Edel)",Carnations (Bard / noble carnation),carnation,3301080800,carnation,3301080800
862,Heidekraut,Heather,ericaceae_heather,3301061216,ericaceae_heather,3301061216
863,"Rosen, Schnittrosen",Roses cut roses,roses,3301083700,roses,3301083700
624,"Paprika, Chilli, Peperoni",Paprika chilli hot peppers,chili_pepper,3301300200,chili_pepper,3301300200
706,"Mohn (Schlafmohn, Backmohn)",Poppy seeds,poppy,3301060600,poppy,3301060600
789,Veronica/Hebe/Ehrenpreis,Hebe,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
839,Beerenobst zur Vermehrung,berries for propagation,berries_berry_species,3303020000,berries_berry_species,3303020000
733,Astern (Sommeraster),Asters,asters,3301080300,asters,3301080300
956,Aufforstung,Afforestation,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
833,Haselnüsse,Hazelnuts,hazelnuts_hazel,3303030200,hazelnuts_hazel,3303030200
221,Wicken (Pannoni./Zottel/Saat),Vetches,vetches,3301090305,vetches,3301090305
673,"Artemisia (Wer., Estr., Beif.)",Artemisia (Wer. Estr. Beif.),artemisia,3301061206,artemisia,3301061206
660,Basilikum,basil,basil,3301061207,basil,3301061207
620,Gemüserübe,Vegetable turnip,turnips,3301290800,turnips,3301290800
746,Tulpen (Garten-Tulpe),Tulips (garden tulip),tulips,3301084900,tulips,3301084900
734,"Chrysantheme, Winteraster",Chrysanthemum winter aster,chrysanthemum,3301080900,chrysanthemum,3301080900
661,Rosmarin,rosemary,rosemary,3301061230,rosemary,3301061230
393,Leindotter,Camelina,camelina,3301061500,camelina,3301061500
796,"Fetthenne, Mauerpfeffer",stonecrop,stonecrop,3301084600,stonecrop,3301084600
119,Sommer-Emmer/ -Einkorn,Summer emmer / Einkorn,spring_emmer,3301011202,summer_emmer,3301011203
668,Lavendel,lavender,lavender_lavandula,3301061219,lavender_lavandula,3301061219
726,Lilien (Türkenbund),Lilies (turkish union),lilies,3301082500,lilies,3301082500
786,Fingerhut,thimble,thimbles,3301084800,thimbles,3301084800
669,Thymian (auch Gartenthymian),Thyme (also garden thyme),thyme,3301061237,thyme,3301061237
751,Rhodiola (Rosenwurz),Rhodiola (rose root),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
315,Winterrübsen (auch Rübsamen),Winter turnip rape (also rapeseed),winter_rapeseed_rape,3301060401,winter_rapeseed_rape,3301060401
671,Enziane,Gentians,gentians,3301082000,gentians,3301082000
708,Färberdisteln,Safflower,safflower,3301083900,safflower,3301083900
682,Mariendisteln,Marian thistles,marian_thistles,3301061300,marian_thistles,3301061300
614,Brauner Senf (Sareptasenf),Brown mustard (Sareptasenf),mustard,3301210100,mustard,3301210100
680,Johanniskräuter (Echtes J.),St. John's Herbs (Genuine J.),st_johns_wort,3301061234,st_johns_wort,3301061234
292,Linsen (Speise-Linse),Lentils,lentils,3301020500,lentils,3301020500
861,Artischocke,artichoke,artichoke,3301270000,artichoke,3301270000
647,Schwarzwurzeln,Salsify,salsify,3301084000,salsify,3301084000
677,Kamillen (Echte Kamille),Chamomiles (real chamomile),chamomile,3301061213,chamomile,3301061213
623,Auberginen,Eggplant,aubergine_eggplant,3301260000,aubergine_eggplant,3301260000
775,Kornblumen,Cornflowers,cornflowers,3301081000,cornflowers,3301081000
662,Salbei (auch Buntschopf),Sage,sage_chia,3301190000,sage_chia,3301190000
664,"Oregano (Majoran, Dost)",Oregano (marjoram dost),oregano,3301061226,oregano,3301061226
652,Kerbel (auch Wiesenkerbel),Chervil (also meadow chervil),chervil,3301061214,chervil,3301061214
567,Langj. o. 20 j.Stilll. DGL,Longterm. o. 20 years old stilll. Permanent grass land,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
780,Begonien,Begonias,begonias,3301080400,begonias,3301080400
187,Quinoa,Quinoa,quinoa,3301150300,quinoa,3301150300
631,Melone (Citrullus) (Wasserm.),Melon (Citrullus) (Waterm.),melon,3301140300,melon,3301140300
429,Esparsette,Esparsette,esparsette_onobrychis,3301020300,esparsette_onobrychis,3301020300
778,Alpendistel,Alpine thistle,marian_thistles,3301061300,marian_thistles,3301061300
316,Sommerrübsen (auch Rübsamen),Summer turnip rape (also rapeseed),spring_rapeseed_rape,3301060402,summer_rapeseed_rape,3301060403
675,"Sonnenhut (Schmalbl., Purpur)",Sun hat (narrow purple),echinacea_sun_hat,3301081500,echinacea_sun_hat,3301081500
431,Steinklee,Sweet clover,clover,3301090303,clover,3301090303
782,Glockenblumen (Campanula),Bluebells (campanula),bluebells,3301080500,bluebells,3301080500
657,Koriander,coriander,coriander,3301061215,coriander,3301061215
674,Ringelblumen (Garten-R.),Marigolds (garden r.),calendula_marigold,3301061210,calendula_marigold,3301061210
776,Veilchen und Stiefmütterchen,Violets and pansies,violets_pansies,3301085100,violets_pansies,3301085100
735,Strohblumen (Garten),Everlasting flowers (garden),flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
681,Frauenmantel,Lady's mantle,alchemilla_ladys_mantle,3301061202,alchemilla_ladys_mantle,3301061202
678,Schafgarben (Gelbe Schafgarbe),Yarrow (yellow yarrow),yarrow,3301061239,yarrow,3301061239
785,Eukalyptus,eucalyptus,eucalyptus,3306050000,eucalyptus,3306050000
854,Rohrglanzgras,Reed grass,poaceae_grasses,3301090200,poaceae_grasses,3301090200
737,Margeriten,Daisies,daisy_daisies,3301081300,daisy_daisies,3301081300
709,Brennnesseln (Große Brennn.),Nettles (large nettles),nettles,3301061225,nettles,3301061225
865,Trüffel,truffle,truffle,3304040000,truffle,3304040000
784,"Korischer Nieswurz, Rosen",Corsican hellebore,corsican_hellebore,3301081100,corsican_hellebore,3301081100
563,Langj. o. 20 j. Stilll. AL,Langj. o. 20 y. Stilll. AL,unmaintained,3308000000,unmaintained,3308000000
685,Engelwurzen,Angelica,angelica,3301061204,angelica,3301061204
427,"Hornklee, Hornschotenklee",Horn clover horn pod clover,clover,3301090303,clover,3301090303
649,Gemüserübsen,Vegetable turnips,turnips,3301290800,turnips,3301290800
757,Garten-Montbretie,Garden Montbretie,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
510,Goldrute (Solidago),Goldenrod (Solidago),goldenrod,3301082200,goldenrod,3301082200
756,Löwenmäulchen,Snapdragons,snapdragons,3301084500,snapdragons,3301084500
727,Narzissen / Osterglocken,Daffodils / daffodils,narcissus_daffodil,3301083300,narcissus_daffodil,3301083300
771,Portulak,Purslane,purslane,3301240000,purslane,3301240000
787,Fuchsien,Fuchsias,fuchsias,3301081800,fuchsias,3301081800
743,Zinnien,Zinnias,zinnias,3301085200,zinnias,3301085200
773,Ageratum (Gew. Leberbalsam),Ageratum (weight liver balm),flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
804,Sida (Virginiamalve),Sida (Virginia Mallow),sida_virginia_mallow,3304030000,sida_virginia_mallow,3304030000
515,Mühlenbeckia/Drahtsträucher,wire bushes,wire_bush,3303080700,wire_bush,3303080700
642,Ampfer (Wiesen-Sauerampfer),Dock (meadow sorrel),sorrel,3301310700,sorrel,3301310700
973,NFF: Ackernutzung,NFF: arable land use,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
686,Malven (Wilde Malve),Mallow (Wild Mallow),flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
793,Taubenkropf-/Leimkraut,Pigeon goiter / catchfly,silene_catchfly,3301084300,silene_catchfly,3301084300
753,Hibiskus,hibiscus,hibiscus,3301061218,hibiscus,3301061218
790,Anemonen,Anemones,anemones_windflowers,3301080200,anemones_windflowers,3301080200
703,Färber-Waid,Dyer's woad,isatis_tinctoria_woad,3301082400,isatis_tinctoria_woad,3301082400
670,Melissen (Zitronenmelisse),Melissa (lemon balm),lemon_balm_melissa,3301061220,lemon_balm_melissa,3301061220
744,Taubnesseln (Weiße Taubnessel),Dead Nettle (White Dead Nettle),nettles,3301061225,nettles,3301061225
426,"Bockshorn-, Schabzieger Klee",Fenugreek clover,clover,3301090303,clover,3301090303
653,Bibernellen (Anis),Bibernels (aniseed),anise_aniseed,3301061205,anise_aniseed,3301061205
617,Gartenkresse,Garden cress,cress,3301210300,cress,3301210300
212,Platterbse,Flat pea,peas,3301020600,peas,3301020600
676,Wegeriche (Spitzwegerich),Plantain (ribwort),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
645,Kichererbsen,Chickpeas,chickpeas,3301020200,chickpeas,3301020200
520,Silberbrandschopf,Silver comb,silver_comb,3301061233,silver_comb,3301061233
765,Kapuzinerkressen,Capuchin cresses,cress,3301210300,cress,3301210300
768,"Wiesenknopf (Kl. W., Pimpine.)",Burnet,burnet,3301080700,burnet,3301080700
704,Glanzgräser,Glossy grass,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
797,Rhizinus,Castor,ricinus_castor,3303080600,ricinus_castor,3303080600
710,Färberkrapp (Rubia tinctorum),Common madder (Rubia tinctorum),rubia_tinctorum_common_madder,3301061231,rubia_tinctorum_common_madder,3301061231
748,Feldrittersporne,Field Knight Spurs,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
770,Vergissmeinnicht (Wald-Verg.),Forget-Me-Not (Forest Forg.),flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
769,"Zieste (Deutscher, Knollen)",Hedgenettles (German Knollen),stachys_hedgenettle_chinese_artichoke,3301061235,stachys_hedgenettle_chinese_artichoke,3301061235
665,Bohnenkräuter,Savory herbs,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
518,Polygonum,Polygonum,polygonum,3301061229,polygonum,3301061229
732,Milchstern (Kap-Milchstern),Milky Star (Cape Milky Star),milk_star,3301082900,milk_star,3301082900
752,"Krokusse (Safran, Garten-K.)",Crocuses (saffron,saffron_crocus_sativus,3301061232,saffron_crocus_sativus,3301061232
658,Liebstöckel/Maggikraut,Lovage / Maggi herb,lovage_maggiplant,3301061221,lovage_maggiplant,3301061221
736,Edelweiß (Alpen-Edelweiß),Edelweiss (Alpine Edelweiss),edelweiss,3301081600,edelweiss,3301081600
747,Christophskräuter,Christopher herbs,actaea_baneberry_christopher_herbs,3301061201,actaea_baneberry_christopher_herbs,3301061201
656,Schwarzkümmel,Black cumin,black_cumin,3301061208,black_cumin,3301061208
628,Zuckermelone (cucumis melo),Sugar melon (cucumis melo),melon,3301140300,melon,3301140300
640,Melde (Garten-Melde),Report (garden report),kitchen_gardens,3301120000,kitchen_gardens,3301120000
654,Kümmel (Echter Kümmel),Caraway (real caraway),caraway,3301061211,caraway,3301061211
730,Seidenpflanzen (Indianer-S.),Silk plants (Indian-S.),flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
738,Rudbeckien (Sonnenhut),Rudbeckia (coneflower),rudbeckia_coneflowers,3301083800,rudbeckia_coneflowers,3301083800
430,Serradella,Serradella,serradella,3301084200,serradella,3301084200
783,Schildblume (Chelone),Shield flower (chelone),flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
517,Garten-Petunie,Garden petunias,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
728,Knorpelmöhren (Bischofskraut),Cartilage carrots (bishop's herb),carrots_daucus,3301290300,carrots_daucus,3301290300
799,Husarenknopf (Sanvitalia),Hussar button (Sanvitalia),sanvitalia_procumbens,3301084100,sanvitalia_procumbens,3301084100
663,Borretsch,Borage,borage,3301061209,borage,3301061209
722,Einjähriges Silberblatt,Annual silver leaf,lunaria_honesty_silver,3301082700,lunaria_honesty_silver,3301082700
