original_code,original_name,translated_name,HCAT3_name,HCAT3_code,HCAT2_name,HCAT2_code
FLA,Autre légume ou fruit annuel,Other vegetables or annual fruits,fresh_vegetables,3301070000,fresh_vegetables,3301070000
FLO,Fléole de 5 ans ou moins,Timothy 5 years or less,timothy,3301090209,timothy,3301090209
FLP,Autre légume ou fruit pérenne,Other perennial vegetable or fruit,unspecified_permanent_crops,3303120000,unspecified_permanent_crops,3303120000
FNO,Fenouil,Fennel,fennel,3301170000,fennel,3301170000
FNU,Fenugrec,Fenugreek,fenugreek,3301020400,fenugreek,3301020400
FRA,Fraise,Strawberry,strawberries,3301130000,strawberries,3301130000
FSG,Autre plante fourragère sarclée d’un autre genre,Another root fodder plant of another type,fodder_roots,3301050000,other_industrial_crops,3301069900
FVL,Féverole semée avant le 31/05,Faba bean sown before 31 May,beans,3301020100,beans,3301020100
GAI,Gaillet,Galium,galium_bedstraw,3301061217,galium_bedstraw,3301061217
GES,Gesse,Chickling vetch,vetches,3301090305,vetches,3301090305
GFP,Autre graminée fourragère pure de 5 ans ou moins,Other pure forage grass 5 years or less,temporary_grass,3301090100,pasture_meadow_grassland_grass,3302000000
HAR,Haricot / Flageolet,Bean / Flageolet,beans,3301020100,beans,3301020100
HBL,Houblon,Hop,hops,3301060200,hops,3301060200
J5M,Jachère de 5 ans ou moins,Fallow land 5 years or less,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
J6P,Jachère de 6 ans ou plus,Fallow 6 years or more,unmaintained,3308000000,fallow_land_not_crop,3301110000
J6S,Jachère de 6 ans ou plus déclarée comme Surface d’intérêt écologique,Fallow land 6 years or more declared as Ecological Focus Area (EFA),unmaintained,3308000000,fallow_land_not_crop,3301110000
JNO,Jachère noire,Black fallow,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
JO6,Jarosse implantée pour la récolte 2016,vetch/red pea planted for the 2016 harvest,legumes_harvested_green,3301090300,vetches,3301090305
JO7,Jarosse implantée pour la récolte 2017,vetch/red pea  planted for the 2017 harvest,legumes_harvested_green,3301090300,not_known_and_other,3399000000
JO8,Jarosse implantée pour la récolte 2018,vetch/red pea  vetchplanted for the 2018 harvest,legumes_harvested_green,3301090300,vetches,3301090305
LAV,Lavande / Lavandin,Lavender / Lavandin,lavender_lavandula,3301061219,lavender_lavandula,3301061219
LBF,Laitue / Batavia / Feuille de chêne,Lettuce / Batavia / Oak leaf,other_salads_lettuce_leaf_vegetables,3301319900,other_salads_lettuce_leaf_vegetables,3301319900
LDH,Lupin doux d’hiver,Sweet winter lupine,sweet_lupins,3301020700,sweet_lupins,3301020700
LDP,Lupin doux de printemps semé avant le 31/05,Sweet spring lupine sown before 31 May,sweet_lupins,3301020700,sweet_lupins,3301020700
LEC,Lentille cultivée (non fourragère),Cultivated lentil (not fodder),lentils,3301020500,lentils,3301020500
LEF,Lentille fourragère,Forage lentil,lentils,3301020500,lentils,3301020500
LFH,Autre lupin fourrager d’hiver,Other winter forage lupine,sweet_lupins,3301020700,sweet_lupins,3301020700
LFP,Autre lupin fourrager de printemps,Other spring forage lupine,sweet_lupins,3301020700,sweet_lupins,3301020700
LH6,Lupin fourrager d’hiver implanté pour la récolte 2016,Winter forage lupine planted for the 2016 harvest,sweet_lupins,3301020700,sweet_lupins,3301020700
LH7,Lupin fourrager d’hiver implanté pour la récolte 2017,Winter forage lupin planted for the 2017 harvest,sweet_lupins,3301020700,sweet_lupins,3301020700
LH8,Lupin fourrager d’hiver implanté pour la récolte 2018,Winter forage lupin planted for the 2018 harvest,sweet_lupins,3301020700,sweet_lupins,3301020700
LIF,Lin fibres,Linen fibers,flax_linen,3301060701,flax_linen,3301060701
LIH,Lin non textile d’hiver,Winter non-textile linen,flax_linseed,3301060700,flax_linen,3301060701
LIP,Lin non textile de printemps,Spring non-textile linen,flax_linseed,3301060700,flax_linen,3301060701
LO7,Lotier implanté pour la récolte 2017,Trefoil planted for the 2017 harvest,legumes_harvested_green,3301090300,lotus,3301082600
LO8,Lotier implanté pour la récolte 2018,Trefoil planted for the 2018 harvest,legumes_harvested_green,3301090300,lotus,3301082600
LOT,Lotier,Trefoil,legumes_harvested_green,3301090300,lotus,3301082600
LP6,Lupin fourrager de printemps implanté pour la récolte 2016,Spring forage lupine planted for the 2016 harvest,sweet_lupins,3301020700,sweet_lupins,3301020700
LP7,Lupin fourrager de printemps implanté pour la récolte 2017,Spring forage lupin planted for 2017 harvest,sweet_lupins,3301020700,sweet_lupins,3301020700
LP8,Lupin fourrager de printemps implanté pour la récolte 2018,Spring forage lupin planted for 2018 harvest,sweet_lupins,3301020700,sweet_lupins,3301020700
LU6,Luzerne implantée pour la récolte 2016,Alfalfa planted for the 2016 harvest,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
LU7,Luzerne implantée pour la récolte 2017,Alfalfa planted for the 2017 harvest,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
LU8,Luzerne implantée pour la récolte 2018,Alfalfa planted for the 2018 harvest,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
LUD,Luzerne déshydratée,Dehydrated alfalfa,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
LUZ,Autre luzerne,Other alfalfa,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
MAC,Mâche,Lamb's lettuce,lambs_lettuce_rapunzel,3301310500,lambs_lettuce_rapunzel,3301310500
MAV,Mauve,Mallow,malva,3301082800,malva,3301082800
MC6,Mélange de légumineuses fourragères prépondérantes au semis implantées pour la récolte 2016 et de céréales,Mixture of predominantly forage legumes planted for the 2016 harvest and cereals,legumes_harvested_green,3301090300,other_dry_pulses,3301029900
MC7,Mélange de légumineuses fourragères prépondérantes implantées pour la récolte 2017 et de céréales et/ou d’oléagineux,Mixture of predominantly forage legumes planted for the 2017 harvest and cereals and/or oilseeds,legumes_harvested_green,3301090300,other_dry_pulses,3301029900
MC8,Mélange de légumineuses fourragères prépondérantes implantées pour la récolte 2018 et de céréales et/ou d’oléagineux,Mixture of predominantly forage legumes planted for the 2018 harvest and cereals and/or oilseeds,legumes_harvested_green,3301090300,other_dry_pulses,3301029900
MCR,Mélange de céréales,Mix of cereals,cereal,3301010000,unspecified_season_unspecified_cereals,3301011599
MCT,Miscanthus,Miscanthus,miscanthus_silvergrass,3301083000,miscanthus_silvergrass,3301083000
ME6,Mélilot implanté pour la récolte 2016,Melilot planted for the 2016 harvest,melilot,3301090304,melilot,3301090304
ME7,Mélilot implanté pour la récolte 2017,Melilot planted for the 2017 harvest,melilot,3301090304,melilot,3301090304
ME8,Mélilot implanté pour la récolte 2018,Melilot planted for the 2018 harvest,melilot,3301090304,melilot,3301090304
MED,Mélilot déshydraté,Dehydrated melilot,melilot,3301090304,melilot,3301090304
MEL,Autre mélilot,Other sweet clover,melilot,3301090304,clover,3301090303
MI7,Minette implanté pour la récolte 2017,Hop clover Medicago planted for the 2017 harvest,clover,3301090303,clover,3301090303
MI8,Minette implanté pour la récolte 2018,Hop clover Medicago planted for the 2018 harvest,clover,3301090303,clover,3301090303
MID,Maïs doux,Sweet corn,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
MIE,Maïs ensilage,Silage Maize,green_silo_maize,3301090400,green_silo_maize,3301090400
MIN,Minette,Hop clover Medicago,clover,3301090303,clover,3301090303
MIS,Maïs,Maize,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
ML6,Mélange de légumineuses fourragères implantées pour la récolte 2016 (entre elles),Mixture of forage legumes implanted for the 2016 harvest (among themselves),legumes_harvested_green,3301090300,other_dry_pulses,3301029900
ML7,Mélange de légumineuses fourragères implantées pour la récolte 2017,Fodder legume mixture planted for the 2017 harvest,legumes_harvested_green,3301090300,other_dry_pulses,3301029900
ML8,Mélange de légumineuses fourragères implantées pour la récolte 2018,Fodder legume mixture planted for the 2018 harvest,legumes_harvested_green,3301090300,other_dry_pulses,3301029900
MLD,Mélange de légumineuses déshydratées (entre elles),Mixture of dehydrated legumes (among themselves),legumes_dried_pulses_protein_crops,3301020000,other_dry_pulses,3301029900
MLG,Mélange de légumineuses prépondérantes au semis et de graminées fourragères de 5 ans ou moins,Mixture of legumes predominantly at seed and forage grasses 5 years or less,legumes_dried_pulses_protein_crops,3301020000,other_dry_pulses,3301029900
MLI,Mélisse,Lemon balm,lemon_balm_melissa,3301061220,lemon_balm_melissa,3301061220
MLO,Melon,Melon,melon,3301140300,melon,3301140300
MLP,Millepertuis,St. John's Wort,st_johns_wort,3301061234,st_johns_wort,3301061234
MLT,Millet,Millet,millet_sorghum,3301010900,millet_sorghum,3301010900
MOH,Moha,Foxtail millet,millet_sorghum,3301010900,millet_sorghum,3301010900
MOL,Mélange d’oléagineux,Oilseed blend,oilseed_crops,3301060800,oilseed_crops,3301060800
MOT,Moutarde,Mustard,mustard,3301210100,mustard,3301210100
MPA,Autre mélange de plantes fixant l’azote,Other mixture of nitrogen fixing plants,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
MPC,Mélange de protéagineux (pois et/ou lupin et/ou féverole) prépondérants semés avant le 31/05 et de céréales,Mixture of predominantly protein crops (peas and / or lupine and / or faba bean) sown before 31 May and cereals,other_dry_pulses,3301029900,other_dry_pulses,3301029900
MPP,Mélange de protéagineux (pois et/ou lupin et/ou féverole) prépondérants semés avant le 31/05 et de céréales,Protein crop mixture (pea and/or lupin and/or faba bean),other_dry_pulses,3301029900,other_dry_pulses,3301029900
MRG,Marguerite,Daisy,daisy_daisies,3301081300,daisy_daisies,3301081300
MRJ,Marjolaine / Origan,Marjoram / Oregano,oregano,3301061226,oregano,3301061226
MRS,Marais salant,Salt marsh,not_known_and_other,3399000000,not_known_and_other,3399000000
MTH,Menthe,Mint,mints_peppermint,3301061222,mints_peppermint,3301061222
NOS,Noisette,Hazelnut,hazelnuts_hazel,3303030200,hazelnuts_hazel,3303030200
NOX,Noix,Walnuts,walnuts,3303030600,walnuts,3303030600
NVE,Navette d’été,Summer rape,summer_rapeseed_rape,3301060403,summer_rapeseed_rape,3301060403
NVF,Navet fourrager,Forage turnip,turnips,3301290800,turnips,3301290800
NVH,Navette d’hiver,Winter rape,winter_rapeseed_rape,3301060401,winter_rapeseed_rape,3301060401
NVT,Navet,Turnip,turnips,3301290800,turnips,3301290800
NYG,Nyger,Nyger,guizotia_abyssinica_nyger,3301060900,guizotia_abyssinica_nyger,3301060900
OAG,Autre oléagineux d’un autre genre,Other oilseeds of a different type,oilseed_crops,3301060800,oilseed_crops,3301060800
OEH,Autre oléagineux d’espèce Helianthus,Other oilseeds of the species Helianthus,sunflower,3301060500,oilseed_crops,3301060800
OEI,Œillette,Oilseed poppy,poppy,3301060600,oilseed_crops,3301060800
OHN,Autre oléagineux d’hiver d’espèce Brassica napus,Other winter oilseeds of the species Brassica napus,winter_rapeseed_rape,3301060401,oilseed_crops,3301060800
OHR,Autre oléagineux d’hiver d’espèce Brassica rapa,Other winter oilseeds of the species Brassica rapa,winter_rapeseed_rape,3301060401,oilseed_crops,3301060800
OIG,Oignon / Échalote,Onion / Shallot,onions,3301220400,onions,3301220400
OLI,Oliveraie ,Olive grove,olive_plantations,3303050000,olive_plantations,3303050000
OPN,Autre oléagineux de printemps d’espèce Brassica napus,Other Brassica napus spring oilseeds,spring_unspecified_cereals,3301011502,spring_unspecified_cereals,3301011502
OPR,Autre oléagineux de printemps d’espèce Brassica rapa,Other Brassica rapa spring oilseeds,oilseed_crops,3301060800,oilseed_crops,3301060800
ORH,Orge d'hiver,Winter barley,winter_barley,3301010401,winter_barley,3301010401
ORP,Orge de printemps,Spring barley,spring_barley,3301010402,spring_barley,3301010402
ORT,Ortie,Nettle,nettles,3301061225,nettles,3301061225
OSE,Oseille,Sorrel,sorrel,3301310700,sorrel,3301310700
PAG,Autre protéagineux d’un autre genre,Other protein crop of another type,other_dry_pulses,3301029900,other_dry_pulses,3301029900
PAN,Panais,Parsnip,parsnips,3301290500,parsnips,3301290500
PAQ,Pâquerette,Daisy,daisy_daisies,3301081300,daisy_daisies,3301081300
PAS,Pastèque,Watermelon,watermelon,3301140500,watermelon,3301140500
PAT,Pâturin commun de 5 ans ou moins,Other rough blue-grass 5 years or less,poaceae_grasses,3301090200,pasture_meadow_grassland_grass,3302000000
PCH,Pois chiche,Chickpea,chickpeas,3301020200,chickpeas,3301020200
PCL,Phacélie de 5 ans ou moins,Phacelia 5 years or less,phacelia,3301061400,phacelia,3301061400
PEP,Pépinière,Nursery,nurseries_nursery,3303070000,nurseries_nursery,3303070000
PFH,Autre pois fourrager d’hiver,Other winter feed peas,peas,3301020600,peas,3301020600
PFP,Autre pois fourrager de printemps,Other spring feed peas,peas,3301020600,peas,3301020600
PFR,Petit fruit rouge,Berry,berries_berry_species,3303020000,berries_berry_species,3303020000
PH6,Pois fourrager d’hiver implanté pour la récolte 2016,Winter fodder peas planted for the 2016 harvest,peas,3301020600,peas,3301020600
PH7,Pois fourrager d’hiver implanté pour la récolte 2017,Winter fodder pea planted for the 2017 harvest,peas,3301020600,peas,3301020600
PH8,Pois fourrager d’hiver implanté pour la récolte 2018,Winter fodder pea planted for the 2018 harvest,peas,3301020600,peas,3301020600
PHI,Pois d’hiver,Winter peas,peas,3301020600,peas,3301020600
PIS,Pistache ,Pistachio,pistachio,3303030400,pistachio,3303030400
PMV,Primevère,Primrose,primrose,3301083500,primrose,3301083500
POR,Poireau,Leek,leek,3301220300,leek,3301220300
POT,Potiron / Potimarron,Pumpkin / Red kuri squash,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
PP6,Pois fourrager de printemps implanté pour la récolte 2016,Spring fodder pea planted for the 2016 harvest,peas,3301020600,vetches,3301090305
PP7,Pois fourrager de printemps implanté pour la récolte 2017,Spring fodder pea planted for the 2017 harvest,peas,3301020600,peas,3301020600
PP8,Pois fourrager de printemps implanté pour la récolte 2018,Spring Fodder Pea planted for the 2018 harvest,peas,3301020600,peas,3301020600
PPA,"Autre plante à parfum, aromatique et médicinale annuelle","Other annual perfume, aromatic and medicinal plant",unspecified_aromatic_medicinal_culinary_plants_spices_herbs,3301061298,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
PPH,Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes),Permanent pasture - predominantly grass (woody fodder resources absent or scarce),pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
PPO,Petits pois,Green peas,peas,3301020600,peas,3301020600
PPP,"Autre plante à parfum, aromatique et médicinale pérenne","Other perennial perfume, aromatic and medicinal plants",unspecified_aromatic_medicinal_culinary_plants_spices_herbs,3301061298,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
PPR,Pois de printemps semé avant le 31/05,Spring peas sown before 31 May,peas,3301020600,peas,3301020600
PRL,Prairie en rotation longue (6 ans ou plus),Long rotation meadow (6 years or more),pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
PRU,Prune d’Ente pour transformation,Plum for processing,plums,3303011300,plums,3303011300
PSE,Pensée,Viola tricolor,viola,3301085000,viola,3301085000
PSL,Persil,Parsley,parsly,3301061227,parsly,3301061227
PSN,Psyllium noir de Provence,Provence black psyllium,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
PSY,Plantain psyllium,Psyllium plantain,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
PTC,Pomme de terre de consommation,Potato for consumption,potatoes,3301030000,potatoes,3301030000
PTF,Pomme de terre féculière,Starch potato,potatoes,3301030000,potatoes,3301030000
PTR,Autre prairie temporaire de 5 ans ou moins,Other temporary grassland 5 years or less,temporary_grass,3301090100,temporary_grass,3301090100
PVP,Poivron / Piment,Pepper / Chili,chili_pepper,3301300200,chili_pepper,3301300200
PVT,Pêche Pavie pour transformation,Pavia peaches for processing,peach,3303011100,peach,3303011100
PWT,Poire Williams pour transformation,Williams pear for processing,pears,3303011200,pears,3303011200
RDF,Radis fourrager,Forage radish,radish,3301290600,radish,3301290600
RDI,Radis,Radish,radish,3301290600,radish,3301290600
RGA,Ray-grass de 5 ans ou moins,Ryegrass 5 years or less,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
RIZ,Riz,Rice,rice,3301010700,rice,3301010700
ROM,Romarin,Rosemary,rosemary,3301061230,rosemary,3301061230
ROQ,Roquette,Rocket,rocket_arugula,3301310600,rocket_arugula,3301310600
ROS,Roselière,Reed bed,not_known_and_other,3399000000,not_known_and_other,3399000000
RUT,Rutabaga,Rutabaga,swede_rutabaga,3301210500,swede_rutabaga,3301210500
RVI,Restructuration du vignoble,Restructuring of the vineyard,vineyards_wine_vine_rebland_grapes,3303060000,vineyards_wine_vine_rebland_grapes,3303060000
SA6,Sainfoin implanté pour la récolte 2016,Sainfoin planted for the 2016 harvest,onobrychis_sainfoins,3301061600,onobrychis_sainfoins,3301061600
SA7,Sainfoin implanté pour la récolte 2017,Sainfoin planted for the 2017 harvest,onobrychis_sainfoins,3301061600,onobrychis_sainfoins,3301061600
SA8,Sainfoin implanté pour la récolte 2018,Sainfoin planted for the 2018 harvest,onobrychis_sainfoins,3301061600,onobrychis_sainfoins,3301061600
SAD,Sainfoin déshydraté,Dehydrated Sainfoin,onobrychis_sainfoins,3301061600,onobrychis_sainfoins,3301061600
SAI,Autre sainfoin,Other sainfoin,onobrychis_sainfoins,3301061600,onobrychis_sainfoins,3301061600
SBO,Surface boisée sur une ancienne terre agricole,Wooded area on former agricultural land,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
SE6,Serradelle implantée pour la récolte 2016,Serradella planted for the 2016 harvest,serradella,3301084200,serradella,3301084200
SE7,Serradelle implantée pour la récolte 2017,Serradelle planted for the 2017 harvest,serradella,3301084200,serradella,3301084200
SE8,Serradelle implantée pour la récolte 2018,Serradella planted for the 2018 harvest,serradella,3301084200,serradella,3301084200
SFI,Salsifis,Salsify,salsify,3301084000,salsify,3301084000
SGE,Sauge,Sage,sage_chia,3301190000,sage_chia,3301190000
SGH,Seigle d’hiver,Winter rye,winter_rye,3301010301,winter_rye,3301010301
SGP,Seigle de printemps,Spring rye,spring_rye,3301010302,spring_rye,3301010302
SNE,Surface agricole temporairement non exploitée,Temporarily unused agricultural area,fallow_land_not_crop,3301110000,unmaintained,3308000000
SOG,Sorgho,Sorghum,millet_sorghum,3301010900,millet_sorghum,3301010900
SOJ,Soja,Soybean,soy_soybeans,3301160000,soy_soybeans,3301160000
SPH,Surface pastorale - herbe prédominante et ressources fourragères ligneuses présentes,Pastoral area - predominantly grass and woody forage resources present,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
