original_code,original_name,translated_name,HCAT3_name,HCAT3_code,HCAT2_name,HCAT2_code
,,PUMPKINS AND COURGETTES; CORN,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
208,DIOSPIRO,Persimmon,orchards_fruits,3303010000,orchards_fruits,3303010000
924,ELEMENTO LINEAR EM ORIZICULTURA-ÁREA ÚTIL,ELEGIBLE LANDSCAPE FEATRURES - RICE,rice,3301010700,rice,3301010700
205,MELÃO,MELON,melon,3301140300,melon,3301140300
090;005,OUTRAS HORTÍCOLAS;AVEIA,OTHER VEGETABLES; OATS,fresh_vegetables,3301070000,fresh_vegetables,3301070000
,,OTHER VEGETABLES; OATS,oats,3301010500,oats,3301010500
241;103,ABÓBORAS E ABOBORINHAS;BATATA,PUMPKINS AND COURGETTES; POTATO,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
,,PUMPKINS AND COURGETTES; POTATO,zucchini_courgette,3301140600,zucchini_courgette,3301140600
,,PUMPKINS AND COURGETTES; POTATO,potatoes,3301030000,potatoes,3301030000
244,ALFACE,LETTUCE,salads_lettuce_leaf_vegetables,3301310000,salads_lettuce_leaf_vegetables,3301310000
985,LINHAS DE ÁGUA - ÁREA ÚTIL,ELEGIBLE LANDSCAPE FEATURES - WATER LINES,not_known_and_other,3399000000,not_known_and_other,3399000000
60,OUTRAS CULTURAS PERMANENTES,OTHER PERMANENT CROPS,other_permanent_crops_plantations,3303990000,other_permanent_crops_plantations,3303990000
103;248,BATATA;CEBOLA,POTATO; ONION,potatoes,3301030000,potatoes,3301030000
,,POTATO; ONION,onions,3301220400,onions,3301220400
103;267,BATATA;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,POTATO; ANNUAL AND OTHER CULT. FORAGE ANNUALS,potatoes,3301030000,potatoes,3301030000
,,POTATO; ANNUAL AND OTHER CULT. FORAGE ANNUALS,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
142;090,PRADOS TEMPORÁRIOS;OUTRAS HORTÍCOLAS,TEMPORARY MEADOW,temporary_grass,3301090100,temporary_grass,3301090100
,,TEMPORARY MEADOWS; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
250,COURGETTE,COURGETTE,zucchini_courgette,3301140600,zucchini_courgette,3301140600
107,DAMASCO,apricot,apricots,3303010300,apricots,3303010300
102,OUTROS FRUTOS SUB-TROPICAIS,OTHER SUB-TROPICAL FRUITS,orchards_fruits,3303010000,orchards_fruits,3303010000
101,VIVEIROS,NURSERY,nurseries_nursery,3303070000,nurseries_nursery,3303070000
293,ALHO FRANCÊS,FRENCH GARLIC,garlic,3301220200,garlic,3301220200
089;090,POUSIO;OUTRAS HORTÍCOLAS,FALLOW; OTHER VEGETABLES,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
,,FALLOW; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
090;267,OUTRAS HORTÍCOLAS;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,OTHER VEGETABLES; ANNUAL CONSOCIATIONS AND OTHER CULT. FORAGE ANNUALS,fresh_vegetables,3301070000,fresh_vegetables,3301070000
,,OTHER VEGETABLES; ANNUAL CONSOCIATIONS AND OTHER CULT. FORAGE ANNUALS,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
266,CONSOCIAÇÃO DE FIXADORAS DE AZOTO,CONSOCIATION OF NITROGEN FIXERS,not_known_and_other,3399000000,not_known_and_other,3399000000
204,MORANGO,STRAWBERRY,strawberries,3301130000,strawberries,3301130000
277,NABIÇA,Turnip greens,turnips,3301290800,turnips,3301290800
78,PIMENTO,PEPPER,piper_pepper,3301061228,piper_pepper,3301061228
209,ROMÃ,POMEGRANATE,pomegranate,3303011400,pomegranate,3303011400
46,TREVO,CLOVER,clover,3301090303,clover,3301090303
006;005,MILHO;AVEIA,CORN; OATS,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,CORN; OATS,oats,3301010500,oats,3301010500
026;006,OUTROS CEREAIS;MILHO,OTHER CEREALS; CORN,other_cereals,3301019900,other_cereals,3301019900
,,OTHER CEREALS; CORN,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
103;005,BATATA;AVEIA,POTATO; OATS,potatoes,3301030000,potatoes,3301030000
,,POTATO; OATS,oats,3301010500,oats,3301010500
230;103;090,FEIJÃO;BATATA;OUTRAS HORTÍCOLAS,BEAN; POTATO; OTHER VEGETABLES,beans,3301020100,beans,3301020100
,,BEAN; POTATO; OTHER VEGETABLES,potatoes,3301030000,potatoes,3301030000
,,BEAN; POTATO; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
241;090,ABÓBORAS E ABOBORINHAS;OUTRAS HORTÍCOLAS,PUMPKINS AND COURGETTES; OTHER VEGETABLES,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
,,PUMPKINS AND COURGETTES; OTHER VEGETABLES,zucchini_courgette,3301140600,zucchini_courgette,3301140600
,,PUMPKINS AND COURGETTES; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
136,ABACATE,AVOCADO,avocado,3303100000,avocado,3303100000
130,AMENDOIM,PEANUT,nuts,3303030000,nuts,3303030000
203,FRAMBOESA,RASPBERRY,raspberry_raspberries,3303021000,raspberry_raspberries,3303021000
211,GINJA,sour cherry,cherry_cherries,3303010400,cherry_cherries,3303010400
231,MELANCIA,WATERMELON,watermelon,3301140500,watermelon,3301140500
134,PISTACIOS,PISTACES,pistachio,3303030400,pistachio,3303030400
309,0,,not_known_and_other,3399000000,not_known_and_other,3399000000
001;006,TRIGO;MILHO,WHEAT; CORN,common_soft_wheat,3301010100,common_soft_wheat,3301010100
,,WHEAT; CORN,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
001;090,TRIGO;OUTRAS HORTÍCOLAS,WHEAT; OTHER VEGETABLES,common_soft_wheat,3301010100,common_soft_wheat,3301010100
,,WHEAT; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
003;006,CENTEIO;MILHO,RYE; CORN,rye,3301010300,rye,3301010300
,,RYE; CORN,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
006;090;267,MILHO;OUTRAS HORTÍCOLAS;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,CORN; OTHER VEGETABLES; ANNUAL CONSOCIATIONS AND OTHER CULT. FORAGE ANNUALS,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,CORN; OTHER VEGETABLES; ANNUAL CONSOCIATIONS AND OTHER CULT. FORAGE ANNUALS,fresh_vegetables,3301070000,fresh_vegetables,3301070000
,,CORN; OTHER VEGETABLES; ANNUAL CONSOCIATIONS AND OTHER CULT. FORAGE ANNUALS,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
006;142,MILHO;PRADOS TEMPORÁRIOS,CORN; TEMPORARY MEADOWS,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,CORN; TEMPORARY MEADOWS,temporary_grass,3301090100,temporary_grass,3301090100
026;090,OUTROS CEREAIS;OUTRAS HORTÍCOLAS,OTHER CEREALS; OTHER VEGETABLES,other_cereals,3301019900,other_cereals,3301019900
,,OTHER CEREALS; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
067;103,AZEVEM;BATATA,lolium; POTATO,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
,,lolium; POTATO,potatoes,3301030000,potatoes,3301030000
142;267,PRADOS TEMPORÁRIOS;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,TEMPORARY MEADOW; ANNUAL AND OTHER CULT. FORAGE ANNUALS,temporary_grass,3301090100,temporary_grass,3301090100
,,TEMPORARY MEADOW; ANNUAL AND OTHER CULT. FORAGE ANNUALS,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
230;090,FEIJÃO;OUTRAS HORTÍCOLAS,BEANS; OTHER VEGETABLES,beans,3301020100,beans,3301020100
,,BEANS; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
241;005,ABÓBORAS E ABOBORINHAS;AVEIA,PUMPKINS AND COURGETTES; OATS,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
,,PUMPKINS AND COURGETTES; OATS,zucchini_courgette,3301140600,zucchini_courgette,3301140600
,,PUMPKINS AND COURGETTES; OATS,oats,3301010500,oats,3301010500
173,ACEIRO FLORESTAL,FOREST FIREBREAKS,tree_wood_forest,3306000000,tree_wood_forest,3306000000
242,AGRIÃO,watercress,cress,3301210300,cress,3301210300
245,ALHO,GARLIC,garlic,3301220200,garlic,3301220200
201,AMORA,BLACKBERRY,blackberry,3303020200,blackberry,3303020200
137,BERINGELA,EGGPLANT,aubergine_eggplant,3301260000,aubergine_eggplant,3301260000
32,BETERRABA,BEETROOT,beetroot_beets,3301290200,beetroot_beets,3301290200
263,CHUCHU,Chayote Gourd,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
264,COLZA,RAPESEED,rapeseed_rape,3301060400,rapeseed_rape,3301060400
914,ELEMENTO LINEAR SEBE OU CORTA-VENTO-ÁREA ÚTIL,ELEGIBLE LANDSCAPE FEATURES - HEDGES AND WINDBREAKS,wire_bush,3303080700,wire_bush,3303080700
125,GALERIA RIPÍCOLA,RIPARIAN GALLERY,tree_wood_forest,3306000000,tree_wood_forest,3306000000
131,MEDRONHEIRO,Arbutus unedo,strawberries,3301130000,strawberries,3301130000
276,MOSTARDA,MUSTARD,mustard,3301210100,mustard,3301210100
156,OUTRAS OLEAGINOSAS,OTHER OILSEEDS,oilseed_crops,3301060800,oilseed_crops,3301060800
166,POVOAMENTO CASTANHEIRO,CHESTNUT PLANTATIONS,sweet_chestnuts,3303030500,sweet_chestnuts,3303030500
165,POVOAMENTO MISTO QUERCUS(SOB.AZENH.CARVAL/NEGRAL),oak MIXED SETTLEMENT (UNDER AZENH.CARVAL/NEGRAL),oak,3306060000,oak,3306060000
287,SERRADELA,COMMON BIRDSFOOT,legumes_harvested_green,3301090300,legumes_harvested_green,3301090300
294,0,,not_known_and_other,3399000000,not_known_and_other,3399000000
305,ESPINAFRE,SPINACH,spinach,3301310800,spinach,3301310800
724,ELEMENTO LINEAR ARROZ (NÃO ÚTIL-COMP. MAA),NON ELEGIBLE LANDSCAPE FEATURES - RICE (COMP. MAA),rice,3301010700,rice,3301010700
001;006;090,TRIGO;MILHO;OUTRAS HORTÍCOLAS,WHEAT; CORN; OTHER VEGETABLES,common_soft_wheat,3301010100,common_soft_wheat,3301010100
,,WHEAT; CORN; OTHER VEGETABLES,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,WHEAT; CORN; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
001;047,TRIGO;TREMOÇO,WHEAT; LUPIN,common_soft_wheat,3301010100,common_soft_wheat,3301010100
,,WHEAT; LUPIN,sweet_lupins,3301020700,sweet_lupins,3301020700
001;205,TRIGO;MELÃO,WHEAT; MELON,common_soft_wheat,3301010100,common_soft_wheat,3301010100
,,WHEAT; MELON,melon,3301140300,melon,3301140300
001;254,TRIGO;COUVE,WHEAT; VEGETABLES,common_soft_wheat,3301010100,common_soft_wheat,3301010100
,,WHEAT; VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
001;267,TRIGO;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,WHEAT; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,common_soft_wheat,3301010100,common_soft_wheat,3301010100
,,WHEAT; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,fodder_roots,3301050000,fodder_roots,3301050000
003;006;090;103,CENTEIO;MILHO;OUTRAS HORTÍCOLAS;BATATA,RYE; MAIZE; OTHER VEGETABLES; POTATOES,rye,3301010300,rye,3301010300
,,RYE; MAIZE; OTHER VEGETABLES; POTATOES,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,RYE; MAIZE; OTHER VEGETABLES; POTATOES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
,,RYE; MAIZE; OTHER VEGETABLES; POTATOES,potatoes,3301030000,potatoes,3301030000
003;006;103,CENTEIO;MILHO;BATATA,RYE; MAIZE; POTATO,rye,3301010300,rye,3301010300
,,RYE; MAIZE; POTATO,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,RYE; MAIZE; POTATO,potatoes,3301030000,potatoes,3301030000
003;006;230;103;090,CENTEIO;MILHO;FEIJÃO;BATATA;OUTRAS HORTÍCOLAS,RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,rye,3301010300,rye,3301010300
,,RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,beans,3301020100,beans,3301020100
,,RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,potatoes,3301030000,potatoes,3301030000
,,RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
003;008,CENTEIO;SORGO,CEREALS; SOY,cereal,3301010000,cereal,3301010000
,,CEREALS; SOY,soy_soybeans,3301160000,soy_soybeans,3301160000
003;090;103,CENTEIO;OUTRAS HORTÍCOLAS;BATATA,RYE; OTHER VEGETABLES; POTATOES,rye,3301010300,rye,3301010300
,,RYE; OTHER VEGETABLES; POTATOES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
,,RYE; OTHER VEGETABLES; POTATOES,potatoes,3301030000,potatoes,3301030000
003;103,CENTEIO;BATATA,RYE; POTATO,rye,3301010300,rye,3301010300
,,RYE; POTATO,potatoes,3301030000,potatoes,3301030000
003;267,CENTEIO;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,RYE; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,rye,3301010300,rye,3301010300
,,RYE; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,fodder_roots,3301050000,fodder_roots,3301050000
004;067,CEVADA;AZEVEM,Barley; lolium,barley,3301010400,barley,3301010400
,,Barley; lolium,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
005;014,AVEIA;FAVA,OATS; BEANS,oats,3301010500,oats,3301010500
,,OATS; BEANS,beans,3301020100,beans,3301020100
005;267,AVEIA;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,OATS; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,oats,3301010500,oats,3301010500
,,OATS; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,fodder_roots,3301050000,fodder_roots,3301050000
006;014,MILHO;FAVA,MAIZE; BEANS,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; BEANS,beans,3301020100,beans,3301020100
006;047,MILHO;TREMOÇO,MAIZE; MILLET,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; MILLET,millet_sorghum,3301010900,millet_sorghum,3301010900
006;067,MILHO;AZEVEM,MAIZE; lolium,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; lolium,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
006;067;090,MILHO;AZEVEM;OUTRAS HORTÍCOLAS,MAIZE; RYEGRASS; OTHER VEGETABLES,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; RYEGRASS; OTHER VEGETABLES,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
,,MAIZE; RYEGRASS; OTHER VEGETABLES,fresh_vegetables,3301070000,fresh_vegetables,3301070000
006;089,MILHO;POUSIO,MAIZE; FALLOW,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; FALLOW,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
006;090;005,MILHO;OUTRAS HORTÍCOLAS;AVEIA,MAIZE; OTHER VEGETABLES; OATS,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; OTHER VEGETABLES; OATS,fresh_vegetables,3301070000,fresh_vegetables,3301070000
,,MAIZE; OTHER VEGETABLES; OATS,oats,3301010500,oats,3301010500
006;103;005,MILHO;BATATA;AVEIA,MAIZE; POTATO; OATS,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; POTATO; OATS,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; POTATO; OATS,oats,3301010500,oats,3301010500
006;103;090;005,MILHO;BATATA;OUTRAS HORTÍCOLAS;AVEIA,MAIZE; POTATOES; OTHER VEGETABLES; OATS,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
,,MAIZE; POTATOES; OTHER VEGETABLES; OATS,potatoes,3301030000,potatoes,3301030000
,,MAIZE; POTATOES; OTHER VEGETABLES; OATS,fresh_vegetables,3301070000,fresh_vegetables,3301070000
,,MAIZE; POTATOES; OTHER VEGETABLES; OATS,oats,3301010500,oats,3301010500
