original_code,original_name,translated_name,HCAT3_name,HCAT3_code,HCAT2_name,HCAT2_code
1002,"Lelie, bloembollen en -knollen",Lily flower bulbs and tubers,lilies,3301082500,lilies,3301082500
1003,"Narcis, bloembollen en -knollen",Daffodil flower bulbs and tubers,narcissus_daffodil,3301083300,narcissus_daffodil,3301083300
1004,"Tulp, bloembollen en -knollen",Tulip flower bulbs and tubers,tulips,3301084900,tulips,3301084900
1005,"Zantedeschia, bloembollen en -knollen",Zantedeschia flower bulbs and tubers,other_flowers_ornamental_plants,3301089900,flowers_ornamental_plants,3301080000
1006,"Overige bloemen, bloembollen en -knollen",Other flowers bulbs and tubers,unspecified_flowers_ornamental_plants,3301089800,flowers_ornamental_plants,3301080000
1007,"Amaryllis, bloembollen en -knollen",Amaryllis flower bulbs and tubers,other_flowers_ornamental_plants,3301089900,flowers_ornamental_plants,3301080000
1010,"Sierui, overige bloemkwekerijgewassen",Ornamental onions other flower nursery crops,other_flowers_ornamental_plants,3301089900,flowers_ornamental_plants,3301080000
1012,"Sierui, bloembollen en -knollen",Ornamental onions flower bulbs and tubers,other_flowers_ornamental_plants,3301089900,flowers_ornamental_plants,3301080000
1013,"Blauw druifje, overige bloemkwekerijgewassen",Grape hyacinth other flower nursery crops,other_flowers_ornamental_plants,3301089900,flowers_ornamental_plants,3301080000
1014,"Blauw druifje, droogbloemen",Grape hyacinth  dried flowers,other_flowers_ornamental_plants,3301089900,vineyards_wine_vine_rebland_grapes,3303060000
1015,"Blauw druifje, bloembollen en -knollen",Grape hyacinth flower bulbs and tubers,other_flowers_ornamental_plants,3301089900,flowers_ornamental_plants,3301080000
1016,"Kuifhyacint, overige bloemkwekerijgewassen",Crested hyacinth other flower nursery crops,other_flowers_ornamental_plants,3301089900,flowers_ornamental_plants,3301080000
1019,"Valeriaan, productie",Valerian production,valerian,3301061238,valerian,3301061238
1020,"Valeriaan, zaden en opkweekmateriaal",Valerian seeds and propagation material,valerian,3301061238,valerian,3301061238
1021,Knoflook,Garlic,garlic,3301220200,garlic,3301220200
1022,Quinoa,Quinoa,quinoa,3301150300,quinoa,3301150300
1023,"Pastinaak, productie",Parsnip production,parsnips,3301290500,parsnips,3301290500
1024,"Pastinaak, zaden en opkweekmateriaal",Parsnips seeds and propagation material,parsnips,3301290500,parsnips,3301290500
1025,"Pioenroos, overige bloemkwekerijgewassen",Peony other flower nursery crops,peony_peonies,3301083400,peony_peonies,3301083400
1026,"Pioenroos, droogbloemen",Peony dried flowers,peony_peonies,3301083400,peony_peonies,3301083400
1028,"Lavas (Maggiplant), productie",Lovage (Maggiplant) production,lovage_maggiplant,3301061221,lovage_maggiplant,3301061221
1030,"Wilde marjolein (Oregano), productie",Wild Marjoram (Oregano) production,oregano,3301061226,oregano,3301061226
1032,Goudsbloem,Marigold,calendula_marigold,3301061210,calendula_marigold,3301061210
1033,Igniscum Candy,Igniscum Candy,igniscum_candy,3304020100,igniscum_candy,3304020100
1034,Kanariezaad,canary seed,canary_seed_canaryseed,3301011400,canary_seed_canaryseed,3301011400
1035,Naaldaar (Setaria),Needle (Setaria),setaria,3301090206,setaria,3301090206
1036,Wortelpeterselie,parsley root,parsley,3301061227,carrots_daucus,3301290300
1037,"Peterselie, productie",Parsley production,parsley,3301061227,parsly,3301061227
1039,"Chrysant, overige bloemkwekerijgewassen",Chrysanthemum other flower nursery crops,chrysanthemum,3301080900,chrysanthemum,3301080900
1042,"Angelica, productie",Angelica production,angelica,3301061204,angelica,3301061204
1044,Papaver,Poppy,poppy,3301060600,poppy,3301060600
1045,Adonis ,Adonis,adonis,3301080100,adonis,3301080100
1046,Vergeet mij nietje ,forget me not,other_flowers_ornamental_plants,3301089900,flowers_ornamental_plants,3301080000
1047,Cranberry,cranberry,cranberry,3303020500,cranberry,3303020500
1048,"Echinacea (zonnehoed), productie",Echinacea (coneflower) production,echinacea_sun_hat,3301081500,echinacea_sun_hat,3301081500
1050,Leeuwenbekjes,Snapdragons,snapdragons,3301084500,snapdragons,3301084500
1051,"Iris, Bolvormend",Iris Spherical,iris,3301082200,iris,3301082200
1052,"Iris, Rhizoomvormend",Iris Rhizomatous,iris,3301082200,iris,3301082200
1053,"Palmen, pot- en containervelden",Palms pot and container fields,other_tree_wood_forest,3306990000,other_tree_wood_forest,3306990000
1054,"Pioenroos, vermeerdering",Peony propagation,peony_peonies,3301083400,peony_peonies,3301083400
1067,"Bos- en haagplanten, open grond,",Forest and hedge plants open ground,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1068,"Buxus, open grond,",boxwood open ground,shrubberries_shrubs,3303080000,shrubberries_shrubs,3303080000
1069,"Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond,",Ericaceae (Like erica calluna rhododendron azalea) open ground,ericaceae_heather,3301061216,ericaceae_heather,3301061216
1070,"Laanbomen/parkbomen, onderstammen, open grond,",Avenue trees/park trees,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1071,"Laanbomen/parkbomen, opzetters, open grond,",Avenue trees/park trees erectors open ground,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1072,"Laanbomen/parkbomen, spillen, open grond,",avenue trees/park trees spindles open ground,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1073,"Rozenstruiken (incl, zaailingen en onderstammen), open grond,",Rose bushes (incl seedlings and rootstocks) open ground,roses,3301083700,roses,3301083700
1074,"Sierconiferen, open grond,",Ornamental conifers open ground,other_tree_wood_forest,3306990000,flowers_ornamental_plants,3301080000
1075,"Sierheesters en klimplanten, open grond,",Ornamental shrubs and creepers open ground,shrubberries_shrubs,3303080000,flowers_ornamental_plants,3301080000
1076,"Trek- en besheesters, open grond,",climbing and berry shrubs,berries_berry_species,3303020000,unspecified_berries_berry_species,3303029800
1077,"Vruchtbomen, moerbomen, open grond,",Fruit trees nut trees open ground,orchards_fruits,3303010000,unspecified_orchards_fruits,3303019800
1078,"Vruchtbomen, onderstammen, open grond,",Fruit trees rootstocks open ground,orchards_fruits,3303010000,unspecified_orchards_fruits,3303019800
1079,"Vruchtbomen, overig, open grond,",Fruit trees other open ground,unspecified_orchards_fruits,3303019800,unspecified_orchards_fruits,3303019800
1080,"Vaste planten, open grond,",Perennials open ground,permanent_crops_perennial,3303000000,unspecified_permanent_crops,3303120000
1081,"Bos- en haagplanten, pot- en containerveld,",Forest and hedge plants pot and container field,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1082,"Buxus, pot- en containerveld,",Boxwood pot and container field,shrubberries_shrubs,3303080000,shrubberries_shrubs,3303080000
1083,"Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld,",Ericaceae (Like erica calluna rhododendron azalea) pot and container field,ericaceae_heather,3301061216,ericaceae_heather,3301061216
1084,"Laanbomen/parkbomen, onderstammen, pot- en containerveld,",Avenue trees/park trees rootstocks pot and container fields,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1085,"Laanbomen/parkbomen, opzetters, pot- en containerveld,",Avenue trees/park trees erectors pot and container fields,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1086,"Laanbomen/parkbomen, spillen, pot- en containerveld,",Avenue trees/park trees spindles pot and container fields,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1087,"Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld,",Rose bushes (incl seedlings and rootstocks) pot and container field,roses,3301083700,roses,3301083700
1088,"Sierconiferen, pot- en containerveld,",Ornamental conifers pot and container field,other_tree_wood_forest,3306990000,flowers_ornamental_plants,3301080000
1089,"Sierheesters en klimplanten, pot- en containerveld,",Ornamental shrubs and climbing plants pot and container field,shrubberries_shrubs,3303080000,flowers_ornamental_plants,3301080000
1090,"Trek- en besheesters, pot- en containerveld,",Tensile and berry shrubs pot and container field,shrubberries_shrubs,3303080000,shrubberries_shrubs,3303080000
1091,"Vruchtbomen, moerbomen, pot- en containerveld,",Fruit trees nut trees pot and container field,orchards_fruits,3303010000,unspecified_orchards_fruits,3303019800
1092,"Vruchtbomen, onderstammen, pot- en containerveld,",Fruit trees rootstocks pot and container fields,orchards_fruits,3303010000,unspecified_orchards_fruits,3303019800
1093,"Vruchtbomen, overig, pot- en containerveld,",Fruit trees other pot and container field,unspecified_orchards_fruits,3303019800,unspecified_orchards_fruits,3303019800
1094,"Vaste planten, pot- en containerteelt,",Perennials pot and container cultivation,permanent_crops_perennial,3303000000,unspecified_permanent_crops,3303120000
1095,Appelen. Aangeplant lopende seizoen.,Apples. Planted current season.,apples,3303010200,apples,3303010200
1096,Appelen. Aangeplant voorafgaande aan lopende seizoen.,apples. Planted prior to current season.,apples,3303010200,apples,3303010200
1097,Peren. Aangeplant lopende seizoen.,pears. Planted current season.,pears,3303011200,pears,3303011200
1098,Peren. Aangeplant voorafgaande aan lopende seizoen.,pears. Planted prior to current season.,pears,3303011200,pears,3303011200
1099,Wijndruiven,Wine grapes,vineyards_wine_vine_rebland_grapes,3303060000,vineyards_wine_vine_rebland_grapes,3303060000
1100,"Overige pit- en steenvruchten (zoals perziken, tafeldruiven)",Other pome and stone fruits (such as peaches table grapes),orchards_fruits,3303010000,unspecified_orchards_fruits,3303019800
1869,"Bessen, blauwe",Berries blue,blueberry,3303020400,blueberry,3303020400
1870,Pruimen,plums,plums,3303011300,plums,3303011300
1872,"Kersen, zuur (opbrengst bestemd voor verwerkende industrie)",Cherries sour (yield intended for processing industry),cherry_cherries,3303010400,cherry_cherries,3303010400
1873,"Bessen, zwarte (opbrengst verwerkt voor verwerkende industrie)",Berries black (yield processed for processing industry),blackberry,3303020200,blackberry,3303020200
1874,"Overig kleinfruit (zoals kruisbessen, kiwi's)",Other small fruit (such as gooseberries kiwis),orchards_fruits,3303010000,unspecified_orchards_fruits,3303019800
1876,Snijgroen,cut green,plants_harvested_green,3301090000,not_known_and_other,3399000000
1921,Graszoden,Grass turf,sod_turf,3301090207,pasture_meadow_grassland_grass,3302000000
1922,"Koolzaad, winter (incl. boterzaad)",Rapeseed winter (incl. butter seed),winter_rapeseed_rape,3301060401,winter_rapeseed_rape,3301060401
1923,"Koolzaad, zomer (incl. boterzaad)",Rapeseed summer (incl. butter seed),spring_rapeseed_rape,3301060402,spring_rapeseed_rape,3301060402
1926,Agrarisch natuurmengsel,Agricultural nature mixture,not_known_and_other,3399000000,not_known_and_other,3399000000
1927,Overige akkerbouwgewassen,Other arable crops,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
1932,Uien poot en plant eerstejaars,Onions leg and plant first year,onions,3301220400,onions,3301220400
1933,Uien poot en plant tweedejaars,Onions leg and plant second year,onions,3301220400,onions,3301220400
1934,Sjalotten,shallots,shallot,3301220600,shallot,3301220600
1935,Maiskolvesilage,Corn silage,green_silo_maize,3301090400,green_silo_maize,3301090400
1936,"Bos, blijvend, met herplantplicht",Forest permanent with replanting obligation,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1940,Voedselbos,food forest,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
1949,Aardperen,Topinambur,topinambur_jerusalem_artichoke,3301290900,topinambur_jerusalem_artichoke,3301290900
2014,"Aardappelen, consumptie",Potatoes consumption,potatoes,3301030000,potatoes,3301030000
2015,"Aardappelen, poot NAK",Potatoes leg NAK,potatoes,3301030000,potatoes,3301030000
2016,"Aardappelen, poot TBM",Potatoes leg TBM,potatoes,3301030000,potatoes,3301030000
2017,"Aardappelen, zetmeel ",Potatoes starch,potatoes,3301030000,potatoes,3301030000
2025,"Aardappelen, bestrijdingsmaatregel AM",Potatoes AM . control measure,potatoes,3301030000,potatoes,3301030000
2032,"Maïs, energie-",corn energy,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
2300,Onbeteelde grond vanwege een teeltverbod/ontheffing,Uncultivated land due to a cultivation ban/exemption,unmaintained,3308000000,unmaintained,3308000000
2325,"Bessen, rode",Berries red,redcurrant,3303021100,redcurrant,3303021100
2326,Frambozen,Raspberries,raspberry_raspberries,3303021000,raspberry_raspberries,3303021000
2327,Bramen,blackberries,blackberry,3303020200,blackberry,3303020200
2328,"Kersen, zoet",Cherries sweet,cherry_cherries,3303010400,cherry_cherries,3303010400
2645,Notenbomen,Nut trees,nuts,3303030000,walnuts,3303030600
2652,Overige granen,Other grains,unspecified_cereals,3301011500,grain_maize_corn_popcorn,3301010600
2700,"Aardbeien open grond, vermeerdering",Strawberries open ground propagation,strawberries,3301130000,strawberries,3301130000
2701,"Aardbeien open grond, wachtbed",Strawberry open ground waiting bed,strawberries,3301130000,strawberries,3301130000
2702,"Aardbeien open grond, productie",Strawberries open ground production,strawberries,3301130000,strawberries,3301130000
2703,"Aardbeien open grond, zaden en opkweekmateriaal",Strawberries open ground seeds and propagation material,strawberries,3301130000,strawberries,3301130000
2704,"Aardbeien op stellingen, vermeerdering",Strawberries on racks propagation,strawberries,3301130000,strawberries,3301130000
2705,"Aardbeien op stellingen, wachtbed",Strawberries on racks waiting bed,strawberries,3301130000,strawberries,3301130000
2706,"Aardbeien op stellingen, productie",Strawberries on racks production,strawberries,3301130000,strawberries,3301130000
2707,"Aardbeien op stellingen, zaden en opkweekmateriaal",Strawberries on racks seeds and propagation material,strawberries,3301130000,strawberries,3301130000
2708,"Andijvie, productie",Endive production,endive,3301310300,endive,3301310300
2709,"Andijvie, zaden en opkweekmateriaal",Endive seeds and propagation material,endive,3301310300,endive,3301310300
2710,"Asperges, oppervlakte die productie oplevert",Asparagus area yielding production,asparagus,3301200000,aspargus,3301200000
2711,"Asperges, oppervlakte die nog geen productie oplevert",Asparagus area that does not yet yield production,asparagus,3301200000,aspargus,3301200000
2712,"Asperges, zaden en opkweekmateriaal",Asparagus seeds and propagation material,asparagus,3301200000,aspargus,3301200000
2715,"Boerenkool, productie",Kale production,kale,3301210208,kale,3301210208
2716,"Boerenkool, zaden en opkweekmateriaal",Kale seeds and propagation material,kale,3301210208,kale,3301210208
2717,"Bospeen, productie",Carrot production,carrots_daucus,3301290300,carrots_daucus,3301290300
2718,"Bospeen, zaden en opkweekmateriaal",Carrots seeds and propagation material,carrots_daucus,3301290300,carrots_daucus,3301290300
2719,"Broccoli, productie",Broccoli production,broccoli,3301210202,broccoli,3301210202
2720,"Brocolli, zaden en opkweekmateriaal",Brocolli seeds and growing material,broccoli,3301210202,broccoli,3301210202
2721,"Chinese kool, productie",Chinese cabbage production,chinese_cabbage,3301210205,chinese_cabbage,3301210205
2722,"Chinese kool, zaden en opkweekmateriaal",Chinese cabbage seeds and propagation material,chinese_cabbage,3301210205,chinese_cabbage,3301210205
2723,"Courgette, productie",Zucchini production,zucchini_courgette,3301140600,zucchini_courgette,3301140600
2724,"Courgette, zaden en opkweekmateriaal",Zucchini seeds and propagation material,zucchini_courgette,3301140600,zucchini_courgette,3301140600
2725,"Knolselderij, productie",Celeriac production,celeriac,3301250100,celeriac,3301250100
2726,"Knolselderij, zaden en opkweekmateriaal",Celeriac seeds and propagation material,celeriac,3301250100,celeriac,3301250100
2727,"Knolvenkel/venkel, productie",Fennel/fennel production,fennel,3301170000,fennel,3301170000
2728,"Knolvenkel/venkel, zaden en opkweekmateriaal",Fennel/fennel seeds and propagation material,fennel,3301170000,fennel,3301170000
2729,"Komkommer, productie",Cucumber production,cucumber_pickle,3301140100,cucumber_pickle,3301140100
2731,"Augurk, productie",Pickle production,cucumber_pickle,3301140100,cucumber_pickle,3301140100
2732,"Augurk, zaden en opkweekmateriaal",Pickle seeds and propagation material,cucumber_pickle,3301140100,cucumber_pickle,3301140100
2735,"Pompoen, productie",Pumpkin production,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
2736,"Pompoen, zaden en opkweekmateriaal",Pumpkin seeds and propagation material,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
2737,"Koolraap, productie",Rutabaga production,swede_rutabaga,3301210500,kohlrabi,3301210209
2739,"Koolrabi, productie",Kohlrabi production,kohlrabi,3301210209,kohlrabi,3301210209
2741,"Kroten/rode bieten, productie",Beets/red beets production,beetroot_beets,3301290200,beetroot_beets,3301290200
2742,"Kroten/rode bieten, zaden en opkweekmateriaal",Beets/red beets seeds and propagation material,beetroot_beets,3301290200,beetroot_beets,3301290200
2743,"Kruiden, productie",Herbs production,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,unspecified_aromatic_medicinal_culinary_plants_spices_herbs,3301061298
2744,"Kruiden, zaden en opkweekmateriaal",Herbs seeds and propagation material,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,unspecified_aromatic_medicinal_culinary_plants_spices_herbs,3301061298
2745,"Paksoi, productie",Bok choy production,bok_choy_pak_choi,3301210201,bok_choy_pak_choi,3301210201
2747,"Peulen, productie","Pulses, production",legumes_dried_pulses_protein_crops,3301020000,unspecified_legumes_dried_pulses_protein_crops,3301029800
