original_code,original_name,translated_name,HCAT3_name,HCAT3_code,HCAT2_name,HCAT2_code
104,"Rajgræsfrø, ital. 1. år efterårsudlagt",Ryegrass seeds Italian 1 year autumn undersown,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
105,Timothefrø,Timothy seeds,timothy,3301090209,timothy,3301090209
106,Hundegræsfrø,Cocksfoot seeds,cocksfoot_catgrass,3301090203,temporary_grass,3301090100
107,Engsvingelfrø,Meadow fescue seeds,festuca_fescue,3301090202,festuca_fescue,3301090202
108,Rødsvingelfrø,Red fescue seeds,festuca_fescue,3301090202,festuca_fescue,3301090202
109,Rajsvingelfrø,Rice fescue seeds,festuca_fescue,3301090202,festuca_fescue,3301090202
110,"Svingelfrø, stivbladet",Hard fescue seeds,festuca_fescue,3301090202,festuca_fescue,3301090202
111,"Svingelfrø, strand-",Tall fescue seeds,festuca_fescue,3301090202,festuca_fescue,3301090202
112,Engrapgræsfrø (marktype),Kentucky bluegrass seed (ley type),poaceae_grasses,3301090200,pasture_meadow_grassland_grass,3302000000
113,Engrapsgræsfrø (plænetype),Kentucky bluegrass seed (turfgrass type),poaceae_grasses,3301090200,pasture_meadow_grassland_grass,3302000000
114,"Rapgræsfrø, alm.",Rough bluegrass,poaceae_grasses,3301090200,pasture_meadow_grassland_grass,3302000000
115,"Hvenefrø, alm. og krybende",Browntop and creeping bent,poaceae_grasses,3301090200,vetches,3301090305
116,"Rajgræs, hybrid",Ryegrass hybrid,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
117,"Rajgræs, efterårsudl. hybrid",Ryegrass autumn undersown hybrid,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
118,"Rajsvingelfrø, efterårsudlagt",X Festulolium seeds autumn undersown,poaceae_grasses,3301090200,rye,3301010300
120,Kløverfrø,Clover seeds,clover,3301090303,clover,3301090303
121,"Bælgplanter, frø",Ley legumes,legumes_dried_pulses_protein_crops,3301020000,legumes_dried_pulses_protein_crops,3301020000
122,Kommenfrø,Caraway seeds,caraway,3301061211,caraway,3301061211
123,Valmuefrø,Poppy seeds,poppy,3301060600,poppy,3301060600
124,Spinatfrø,Spinach seeds,spinach,3301310800,spinach,3301310800
125,Bederoefrø,Beetroot seeds,beetroot_beets,3301290200,beetroot_beets,3301290200
126,Blanding af markfrø til udsæd,Mix of seeds for seed corn,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
149,"Kartofler, lægge- (certificerede)",Seed Potatoes (certified),potatoes,3301030000,potatoes,3301030000
150,"Kartofler, lægge- (egen opformering)",Seed potatoes (own propagation),potatoes,3301030000,potatoes,3301030000
151,"Kartofler, stivelses-",Potatoes starchy,potatoes,3301030000,potatoes,3301030000
152,"Kartofler, spise-",Potatoes consumption,potatoes,3301030000,potatoes,3301030000
153,"Kartofler, andre",Potatoes others,potatoes,3301030000,potatoes,3301030000
160,Sukkerroer til fabrik,Sugar beet for factory,sugar_beet,3301290700,sugar_beet,3301290700
161,Cikorierødder,Chicory roots,chicory_chicories,3301310200,chicory_chicories,3301310200
162,"Blanding, andre industriafgr.",Mixture other industrial crops,industrial_nonfood_crops,3301060000,other_industrial_crops,3301069900
170,Græs til fabrik (omdrift),Grass for factory (rotation),temporary_grass,3301090100,temporary_grass,3301090100
171,"Lucerne, slæt",Lucerne mowing,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
172,"Lucernegræs, over 25 % græs til slæt inkl. egetfoder",Lucerne grass over 25% grass for mowing incl. own feed,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
173,Kløver til slæt,Clover for mowing,clover,3301090303,clover,3301090303
174,Kløvergræs til fabrik,Clover grass for factory,clover,3301090303,clover,3301090303
180,Gul sennep,White mustard,mustard,3301210100,mustard,3301210100
182,Blanding af oliearter,Mixture of oil species,oilseed_crops,3301060800,oilseed_crops,3301060800
210,"Vårbyg, helsæd",Spring barley wholecrop,spring_barley,3301010402,spring_barley,3301010402
211,"Vårhvede, helsæd",Spring wheat wholecrop,spring_common_soft_wheat,3301010102,spring_common_soft_wheat,3301010102
212,"Vårhavre, helsæd",Spring oats wholecrop,spring_oats,3301010502,spring_oats,3301010502
213,"Blandkorn, vårsået, helsæd",Mixed cereal spring sown wholecrop,spring_meslin,3301011102,spring_unspecified_cereals,3301011502
214,"Korn og bælgsæd, helsæd, under 50% bælgsæd",Cereals and legumes whole grains less than 50% legumes,cereal,3301010000,unspecified_cereals,3301011500
215,Ærtehelsæd,Peas wholecrop,peas,3301020600,peas,3301020600
216,Silomajs,Silo maize,green_silo_maize,3301090400,green_silo_maize,3301090400
220,"Vinterbyg, helsæd",Winter barley wholecrop,winter_barley,3301010401,winter_barley,3301010401
221,"Vinterhvede, helsæd",Winter wheat wholecrop,winter_common_soft_wheat,3301010101,winter_common_soft_wheat,3301010101
222,"Vinterrug, helsæd",Winter rye wholecrop,winter_rye,3301010301,winter_rye,3301010301
223,"Vintertriticale, helsæd",Winter triticale wholecrop,winter_triticale,3301010801,winter_triticale,3301010801
230,"Blanding af vårkorn, grønkorn",Mixture of spring cereals green grains,spring_meslin,3301011102,spring_unspecified_cereals,3301011502
234,"Korn og bælgsæd, grønkorn, under 50% bælgsæd",Cereals and pulses green grains less than 50% pulses,cereal,3301010000,unspecified_cereals,3301011500
235,"Blanding af vinterkorn, grønkorn",Mixture of winter grains green grains,winter_meslin,3301011101,winter_unspecified_cereals,3301011501
247,"Miljøgræs MVJ-tilsagn (0 N), omdrift",Environmental grass AECM scheme 2 rotation,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
248,Permanent græs ved vandboring,Permanent grass by water borehole,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
249,Udnyttet græs ved vandboring,Utilized grass next to water borehole,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
250,"Permanent græs, meget lavt udbytte",Permanent grass very low yield,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
251,"Permanent græs, lavt udbytte",Permanent grass low yield,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
252,"Permanent græs, normalt udbytte",Permanent grass standard yield,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
253,"Miljøgræs MVJ-tilsagn (80 N), omdrift",Environmental grass MVJ commitment (80 N) rotation,temporary_grass,3301090100,pasture_meadow_grassland_grass,3302000000
254,"Miljøgræs MVJ-tilsagn (0 N), permanent",Environmental grass MVJ commitment (0 N) permanent,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
255,"Permanent græs, under 50% kløver/lucerne",Permanent grass less than 50% clover / alfalfa,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
256,"Permanent kløvergræs, over 50 % kløver/lucerne",Permanent clover grass over 50% clover / alfalfa0,clover,3301090303,clover,3301090303
257,"Permanent græs, uden kløver",Permanent grass without clover,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
259,"Permanent græs, fabrik, over 6 tons",Permanent grass factory over 6 tons,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
260,"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)",Grass with clover / alfalfa less than 50% legumes rotation,plants_harvested_green,3301090000,pasture_meadow_grassland_grass,3302000000
261,"Kløvergræs, over 50% kløver (omdrift)",Clover grass over 50% clover (rotation),clover,3301090303,clover,3301090303
262,"Lucernegræs, over 50% lucerne (omdrift)",Lucerne grass over 50% alfalfa (rotation),alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
263,Græs uden kløvergræs (omdrift),Grass without clover grass (rotation),temporary_grass,3301090100,pasture_meadow_grassland_grass,3302000000
264,"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)",Grass and clover grass without norm below 50% clover (rotation),plants_harvested_green,3301090000,pasture_meadow_grassland_grass,3302000000
266,"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)",Grass below 50% clover / alfalfa extremely low yield (rotation),plants_harvested_green,3301090000,pasture_meadow_grassland_grass,3302000000
267,"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)",Grass below 50% clover / alfalfa very low yield (rotation),plants_harvested_green,3301090000,pasture_meadow_grassland_grass,3302000000
268,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",Grass below 50% clover / alfalfa low yield (rotation),plants_harvested_green,3301090000,pasture_meadow_grassland_grass,3302000000
269,"Græs, rullegræs",Grass rolled sod,sod_turf,3301090207,sod_turf,3301090207
270,"Græs til udegrise, omdrift",Grass for freerange pigs rotation,temporary_grass,3301090100,pasture_meadow_grassland_grass,3302000000
271,Rekreative formål,Recreative purpose,not_known_and_other,3399000000,not_known_and_other,3399000000
272,Permanent græs til fabrik,Permanent grass for factory,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
273,Lucerne til fabrik,Lucerne to factory,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
274,"Permanent lucernegræs over 25% græs, til fabrik0",Permanent alfalfa grass over 25% grass for factory,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
276,"Permanent græs og kløvergræs uden norm, under 50 % kløver",Permanent grass and clover grass without norm below 50% clover,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
278,Permanent lucerne og lucernegræs over 50% lucerne0,Permanent alfalfa and alfalfa grass over 50% alfalfa,alfalfa_lucerne,3301090301,alfalfa_lucerne,3301090301
279,Permanent kløvergræs til fabrik,Permanent clover grass for factory,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
280,Fodersukkerroer,Sugar beet for fodder,mangelwurzel_fodder_beet,3301290400,sugar_beet,3301290700
281,Kålroer,Swedes,swede_rutabaga,3301210500,swede_rutabaga,3301210500
282,Fodermarvkål,Marrow stem kale,kale,3301210208,kale,3301210208
283,Fodergulerødder,Fodder carrots,carrots_daucus,3301290300,carrots_daucus,3301290300
284,"Græs med vikke og andre bælgplanter, under 50%bælgpl.",Grass with vetches and other legumes less than 50% legumes,plants_harvested_green,3301090000,pasture_meadow_grassland_grass,3302000000
285,"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)",Grass and clover grass without norm over 50% clover (rotation),clover,3301090303,pasture_meadow_grassland_grass,3302000000
286,"Permanent græs og kløvergræs uden norm, over 50 % kløver",Permanent grass and clover grass without norm over 50% clover,clover,3301090303,pasture_meadow_grassland_grass,3302000000
287,"Græs til udegrise, permanent",Grass for outdoor pigs permanent,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
305,"Permanent græs, uden udbetaling af økologi-tilskud",Permanent grass without payment of ecological subsidies,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
306,"Græs i omdrift, uden udbetaling af økologi-tilskud",Grass in rotation without payment of organic subsidies,temporary_grass,3301090100,pasture_meadow_grassland_grass,3302000000
308,"MFO-brak, sommerslåning",EFA-Fallow with summer mowing,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
309,Udyrket areal ved vandboring,Uncultivated area next to water boreholes,not_known_and_other,3399000000,not_known_and_other,3399000000
310,"Brak, sommerslåning",Fallow with summer mowing,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
311,Skovrejsning på tidl. landbrugsjord 1,Forest establisment on formerly farmland 1,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
312,20-årig udtagning,20-year set aside,unmaintained,3308000000,fallow_land_not_crop,3301110000
313,20-årig udtagning af agerjord med frivillig skovrejsning,20-year set-aside of arable land with voluntary afforestation,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
314,20-årig udtagning med tilsagn om skovrejsning,20-year set aside with scheme of forest establiment from NST,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
317,Vådområder med udtagning,Wetlands with set aside,not_known_and_other,3399000000,not_known_and_other,3399000000
318,"MVJ ej udtagning, ej landbrugsareal",AECM no set aside not farmland area,not_known_and_other,3399000000,not_known_and_other,3399000000
319,"MFO-brak, Udtagning, ej landbrugsareal",EFA Wetlands or shallow soils with set aside,not_known_and_other,3399000000,fallow_land_not_crop,3301110000
321,"Miljøtiltag, ej landbrugsarealer",Environmental measures not agricultural land,not_known_and_other,3399000000,not_known_and_other,3399000000
322,"Minivådområder, projekttilsagn",Mini-wetlands with project scheme,not_known_and_other,3399000000,not_known_and_other,3399000000
323,MFO-udyrket areal ved vandboring,EFA-Uncultivated area next to water boreholes,not_known_and_other,3399000000,not_known_and_other,3399000000
324,Blomsterbrak,Fallow with flowers,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
325,MFO-Blomsterbrak,EFA-fallow with flowers,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
326,"Ej landbrug, MSO, omlagt fra permanent græs",Environmental sensitive permanent grassland converted into non-agricultural area,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
327,"MFO-bræmme, sommerslåning",EFA-field margins mowing/grazing,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
328,MFO-bræmme med blomsterblanding,EFA-field margins with flower mix,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
329,"MFO-bræmme, miljøtilsagn",EFA-field margins with environmental scheme,not_known_and_other,3399000000,not_known_and_other,3399000000
334,"MFO-bræmme, forårsslåning",EFA brim spring mowing,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
335,"MFO-bræmme, permanent græs, forårsslåning",EFA edge permanent grass spring mowing,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
336,"MFO-bræmme, permanent græs, sommerslåning",EFA edge permanent grass summer mowing,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
338,"Brak, forårsslåning",Fallow spring mowing,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
339,"MFO-brak, forårsslåning",EFA fallow spring mowing,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
342,Bestøverbrak,Pollen fallow,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
343,MFO-bestøverbrak,EFA-fallow for melliferous plants,fallow_land_not_crop,3301110000,fallow_land_not_crop,3301110000
361,Ikke støtteberettiget landbrugsareal,Farmland not warranted for subsidies,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
400,Asieagurker,Gherkin,cucumber_pickle,3301140100,cucumber_pickle,3301140100
401,Asparges,Asparagus,asparagus,3301200000,aspargus,3301200000
402,Bladselleri,Celery leaves,leaf_celery,3301250200,leaf_celery,3301250200
403,Blomkål,Cauliflower,cauliflower,3301210204,cauliflower,3301210204
404,Broccoli,Broccoli,broccoli,3301210202,broccoli,3301210202
405,"Courgette, squash",Courgette squash,zucchini_courgette,3301140600,zucchini_courgette,3301140600
406,Grønkål,Kale,kale,3301210208,kale,3301210208
407,Gulerod,Carrot,carrots_daucus,3301290300,carrots_daucus,3301290300
408,Hvidkål,White cabbage,white_cabbage,3301210212,white_cabbage,3301210212
409,Kinakål,Chinese cabbage,chinese_cabbage,3301210205,chinese_cabbage,3301210205
410,Knoldselleri,Celeriac,celeriac,3301250100,celeriac,3301250100
411,Løg,Onion,onions,3301220400,onions,3301220400
412,Pastinak,Parsnip,parsnips,3301290500,parsnips,3301290500
413,Rodpersille,Parsley root,parsly,3301061227,parsly,3301061227
415,Porre,Leek,leek,3301220300,leek,3301220300
416,Rosenkål,Brussel sprouts,brussels_sprouts,3301210203,brussels_sprouts,3301210203
417,Rødbede,Beetroot,beetroot_beets,3301290200,beetroot_beets,3301290200
418,Rødkål,Red cabbage,red_cabbage,3301210210,red_cabbage,3301210210
420,Salat (friland),Salad (outdoor),salads_lettuce_leaf_vegetables,3301310000,salads_lettuce_leaf_vegetables,3301310000
421,"Savoykål, spidskål",Savoy cabbage oxheart cabbag,savoy_cabbage,3301210211,savoy_cabbage,3301210211
422,Spinat,Spinach,spinach,3301310800,spinach,3301310800
423,Sukkermajs,Sweet corn,grain_maize_corn_popcorn,3301010600,grain_maize_corn_popcorn,3301010600
424,"Ærter, konsum",Peas consumption,peas,3301020600,peas,3301020600
429,"Jordskokker, konsum",Jerusalem artichokes comsumption,topinambur_jerusalem_artichoke,3301180000,topinambur_jerusalem_artichoke,3301180000
430,Bladpersille,Parsley,parsly,3301061227,parsly,3301061227
431,Purløg,Chives,chives,3301220100,chives,3301220100
432,Krydderurter (undtagen persille og purløg),Herbs (excluding parsley and chives),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
434,"Grøntsager, andre (friland)",Vegetables other (outdoor),fresh_vegetables,3301070000,fresh_vegetables,3301070000
448,"Medicinpl., en- og toårige",Medicinal plants annual and biennial,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
449,"Medicinpl., stauder",Medicinal plants perennials,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,aromatic_medicinal_culinary_plants_spices_herbs,3301061200
450,"Grøntsager, blandinger",Vegetables mixtures,fresh_vegetables,3301070000,fresh_vegetables,3301070000
486,Hønsegård uden plantedække,Henyard with bare soil,not_known_and_other,3399000000,not_known_and_other,3399000000
487,Skovlandbrug,Agroforestry,tree_wood_forest,3306000000,tree_wood_forest,3306000000
488,"Hønsegård, permanent græs",Henyard permanent grass,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
489,Havtorn,Sea buckthorn,hippophae_sea_buckthorns_seaberry,3303020800,hippophae_sea_buckthorns_seaberry,3303020800
493,Surbær,Black chokeberry,aronia_chokeberries,3303020100,aronia_chokeberries,3303020100
494,Japan kvæde,Japan quince,quinces,3303011500,quinces,3303011500
497,"Planteskolekulturer, vedplanter, til videresalg",Nursery cultivation arboreal plants for sale,nurseries_nursery,3303070000,nurseries_nursery,3303070000
499,Lukket system,Closed system,not_known_and_other,3399000000,not_known_and_other,3399000000
501,Stauder,Perennial,permanent_crops_perennial,3303000000,permanent_crops_perennial,3303000000
502,Blomsterløg,Flower bulbs,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
503,En- og to-årige planter,Annual and biennial plants,arable_crops,3301000000,other_arable_land_crops,3301990000
504,"Solbær, stiklingeopformering",Blackcurrant multiplication by cutting,blackcurrant_cassis,3303020300,blackcurrant_cassis,3303020300
506,"Stikkelsbær, stiklingeopformering",Gooseberries multiplication by cutting,gooseberry_gooseberries_cranberries,3303020700,gooseberry_gooseberries_cranberries,3303020700
507,"Hindbær, stiklingeopformering",Raspberries multiplication by cutting,raspberry_raspberries,3303021000,raspberry_raspberries,3303021000
509,Trækvæde,Quince,quinces,3303011500,quinces,3303011500
510,Melon,Melon,melon,3301140300,melon,3301140300
512,Rabarber,Rhubarb,rhubarb,3301230000,rhubarb,3301230000
513,Jordbær,Strawberry,strawberries,3301130000,strawberries,3301130000
514,Solbær,Blackcurrant,blackcurrant_cassis,3303020300,blackcurrant_cassis,3303020300
515,Ribs,Red currant,redcurrant,3303021100,redcurrant,3303021100
516,Stikkelsbær,Gooseberry,gooseberry_gooseberries_cranberries,3303020700,gooseberry_gooseberries_cranberries,3303020700
517,Brombær,Blackberry,blackberry,3303020200,blackberry,3303020200
518,Hindbær,Raspberry,raspberry_raspberries,3303021000,raspberry_raspberries,3303021000
519,Blåbær,Blueberry,blueberry,3303020400,blueberry,3303020400
520,Surkirsebær uden undervækst af græs,Sour cherry without undergrowth of grass,cherry_cherries,3303010400,cherry_cherries,3303010400
521,Surkirsebær med undervækst af græs,Sour cherry with undergrowth of grass,cherry_cherries,3303010400,cherry_cherries,3303010400
522,Blomme uden undervækst af græs,Plum without undergrowth of grass,plums,3303011300,plums,3303011300
523,Blomme med undervækst af græs,Plum with undergrowth of grass,plums,3303011300,plums,3303011300
524,Sødkirsebær uden undervækst af græs,Sweet cherry without undergrowth of grass,cherry_cherries,3303010400,cherry_cherries,3303010400
525,Sødkirsebær med undervækst af græs,Sweet cherry with undergrowth of grass,cherry_cherries,3303010400,cherry_cherries,3303010400
526,Hyld,Elder,elder_elderberry,3303080400,elder_elderberry,3303080400
527,Hassel,Hazel,hazelnuts_hazel,3303030200,hazelnuts_hazel,3303030200
528,Æbler,Apples,apples,3303010200,apples,3303010200
529,Pærer,Pear,pears,3303011200,pears,3303011200
530,Vindrue,Grape,vineyards_wine_vine_rebland_grapes,3303060000,vineyards_wine_vine_rebland_grapes,3303060000
531,Anden træfrugt,Other tree fruit,orchards_fruits,3303010000,orchards_fruits,3303010000
532,Anden buskfrugt,Other shrub fruit,shrubberries_shrubs,3303080000,shrubberries_shrubs,3303080000
533,Rønnebær,Rowanberries,rowan_rowanberries,3303021300,rowan_rowanberries,3303021300
534,Hyben,Rose hip,rose_hip_rosehip,3303021200,rose_hip_rosehip,3303021200
536,Spisedruer,Food grape,vineyards_wine_vine_rebland_grapes,3303060000,vineyards_wine_vine_rebland_grapes,3303060000
537,Valnød (almindelig),Walnut common,walnuts,3303030600,walnuts,3303030600
538,Kastanje (ægte),Chestnut sweet,sweet_chestnuts,3303030500,sweet_chestnuts,3303030500
539,Blandet frugt,Mixed fruit,orchards_fruits,3303010000,orchards_fruits,3303010000
540,Tomater,Tomatoes,tomato,3301280000,tomato,3301280000
541,Agurker,Cucumbers,cucumber_pickle,3301140100,cucumber_pickle,3301140100
542,Salat (drivhus),Lettuce (greenhouse),greenhouse_foil_film,3305000000,greenhouse_foil_film,3305000000
543,"Grøntsager, andre (drivhus)",Vegetables other (greenhouse),greenhouse_foil_film,3305000000,greenhouse_foil_film,3305000000
544,Snitblomster og snitgrønt,Cut flowers and foliage,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
545,Potteplanter,Houseplants,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
547,"Planteskolekulturer, stauder",Nursery cultivation perennials,nurseries_nursery,3303070000,nurseries_nursery,3303070000
548,"Småplanter, en-årige",Seedlings annuals,arable_land_seed_seedlings,3301100000,arable_land_seed_seedlings,3301100000
551,Moskusgræskar,Pumpkins,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
552,Mandelgræskar,Garden pumpkin,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
553,Centnergræskar,Giant pumpkin,pumpkin_squash_gourd,3301140400,pumpkin_squash_gourd,3301140400
563,"Svampe, champignon",Mushrooms champignon,other_mushrooms_energy_crops_genetically_modified_crops,3304990000,mushrooms_energy_genetically_modified_crops,3304000000
564,Containerplads,Container area,not_known_and_other,3399000000,not_known_and_other,3399000000
570,Humle,Hops,hops,3301060200,hops,3301060200
576,skovrejsning (statslig) - forbedring af vandmiljøog grundvandsbeskyttelse,Afforestation - the improvement of aquatic environment and groundwater protection,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
577,Skov med biodiversitetsformål,Forest for biodiversity purposes,tree_wood_forest,3306000000,tree_wood_forest,3306000000
578,Skovrejsning (privat) – forbedring af vandmiljø og grundvandsbeskyttelse,Afforestation (private) - improvement of aquatic environment and groundwater protection,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
579,"Tagetes, sygdomssanerende plante",African marigold,calendula_marigold,3301061210,calendula_marigold,3301061210
580,"Skovdrift, alm.",Forestry common,tree_wood_forest,3306000000,tree_wood_forest,3306000000
581,Nyplantning i skov med træhøjde under 3 m,Afforestation with treehight below 3 m,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
582,"Pyntegrønt, økologisk jordbrug",Ornamental green branches organic farming,tree_wood_forest,3306000000,flowers_ornamental_plants,3301080000
583,Juletræer og pyntegrønt på landbrugsjord,Christmas trees and ornamental greenery on agricultural land,tree_wood_forest,3306000000,tree_wood_forest,3306000000
